,total_power
5688,74450.8667
5689,75391.8343
5690,74062.18000000001
5691,73505.9015
5692,72141.7068
5693,72685.18570000002
5694,74231.4832
5695,73854.86970000001
5696,73612.3471
5697,73188.9828
5698,74252.37989999999
5699,76112.0304
5700,76491.96049999999
5701,72322.8762
5702,75228.69970000001
5703,74020.96310000001
5704,74480.97320000001
5705,71970.3604
5706,73185.40979999998
5707,72549.233
5708,70757.06689999999
5709,68733.57050000002
5710,69996.0301
5711,72525.06709999997
5712,72739.4504
5713,73762.03699999998
5714,74720.85979999999
5715,74132.2774
5716,73419.9068
5717,73866.5503
5718,72209.71969999999
5719,70884.42949999998
5720,69810.784
5721,69691.02010000001
5722,70925.72309999999
5723,70102.21629999999
5724,74202.93269999999
5725,72725.037
5726,74202.25319999999
5727,78235.53940000001
5728,78393.9666
5729,78735.4704
5730,78861.9962
5731,80268.62999999999
5732,81967.973
5733,81633.9676
5734,80327.0471
5735,80188.6572
5736,77735.43049999999
5737,81006.1968
5738,78016.9733
5739,79227.73349999999
5740,79742.6329
5741,79699.4826
5742,82068.397
5743,81121.4336
5744,81443.72290000002
5745,84669.86630000001
5746,85172.37389999999
5747,84555.11690000001
5748,82672.30889999999
5749,80920.11039999999
5750,82276.6195
5751,82182.85270000002
5752,81758.83110000001
5753,81052.58380000001
5754,82600.93300000002
5755,83107.36309999999
5756,83768.19789999998
5757,83297.09290000002
5758,79438.0999
5759,77579.8231
5760,76434.0558
5761,78379.03029999998
5762,78143.4376
5763,79611.4139
5764,79861.14010000002
5765,82636.2625
5766,81238.96000000002
5767,81200.45009999999
5768,81366.2833
5769,81147.41030000002
5770,87496.56330000002
5771,93104.3528
5772,93493.7062
5773,90668.1266
5774,84095.36119999998
5775,81892.67270000001
5776,81037.04710000003
5777,83396.35299999997
5778,84651.11330000001
5779,81493.11290000002
5780,80066.98930000002
5781,76500.1933
5782,75596.56980000001
5783,72617.4303
5784,70863.98610000002
5785,71182.82999999999
5786,71480.88270000002
5787,72765.45319999999
5788,71972.23369999998
5789,71970.3329
5790,71057.54380000001
5791,71020.42680000002
5792,70925.92749999998
5793,71169.01740000001
5794,72896.00630000002
5795,74834.41589999999
5796,77634.2724
5797,74654.43609999999
5798,70987.0273
5799,73192.92060000001
5800,70818.6695
5801,75876.20259999999
5802,80179.1365
5803,77013.28969999998
5804,73951.5036
5805,71988.6529
5806,71431.4933
5807,71775.0132
5808,70564.27409999998
5809,72401.3728
5810,73318.06700000001
5811,73680.6909
5812,72651.7411
5813,72803.21749999998
5814,72388.69039999999
5815,71301.7333
5816,70233.4766
5817,70250.18669999999
5818,70407.65989999998
5819,69481.5978
5820,69625.21000000002
5821,70853.71650000001
5822,73056.1274
5823,71293.2929
5824,68694.24070000001
5825,68227.7196
5826,69520.94279999998
5827,68908.78350000002
5828,70074.11280000002
5829,71542.19930000001
5830,72167.68680000001
5831,71682.86989999999
5832,68495.68699999999
5833,64453.5801
5834,64510.5501
5835,65826.10339999999
5836,70570.02730000002
5837,69683.6536
5838,71588.11030000001
5839,66873.5369
5840,65105.276699999995
5841,65431.38040000002
5842,66458.4399
5843,66280.52280000002
5844,64222.74349999999
5845,64617.4862
5846,65928.7499
5847,65043.27680000001
5848,65143.622299999995
5849,66952.8928
5850,67365.8232
5851,68325.63630000001
5852,71406.54269999999
5853,71287.0739
5854,72857.35
5855,74672.63339999999
5856,73755.88669999999
5857,72654.3364
5858,72588.107
5859,71498.80369999999
5860,72093.08630000001
5861,72491.54980000001
5862,69546.1803
5863,69328.2231
5864,69702.2496
5865,69188.31959999999
5866,67782.0701
5867,67912.66679999999
5868,69539.55729999999
5869,67383.8776
5870,70971.99360000002
5871,77100.63180000002
5872,77928.2268
5873,74140.69690000001
5874,71408.72630000001
5875,76878.9796
5876,76254.60979999999
5877,74388.66960000001
5878,71842.8931
5879,74555.4472
5880,72670.6629
5881,78372.20939999999
5882,75613.69289999998
5883,75049.31090000001
5884,74800.36970000001
5885,73709.94680000002
5886,73948.8943
5887,73564.98389999998
5888,72059.6234
5889,71197.17749999999
5890,70528.25679999999
5891,69707.90309999998
5892,70554.2334
5893,73978.66990000001
5894,74675.7665
5895,73882.32740000001
5896,77628.40349999999
5897,76151.35050000002
5898,79364.22039999999
5899,79073.2963
5900,76672.0966
5901,77289.5901
5902,77302.5236
5903,78634.79719999999
5904,79239.7524
5905,80688.11299999998
5906,80807.01479999998
5907,82722.98399999998
5908,81617.98660000002
5909,79838.8536
5910,75511.4806
5911,72137.9169
5912,70375.3043
5913,70003.89650000002
5914,73390.60339999999
5915,76046.79909999997
5916,75087.88290000003
5917,73789.7263
5918,73615.5494
5919,77149.03279999999
5920,77641.01659999999
5921,75993.61090000001
5922,76429.96949999999
5923,76430.5459
5924,73378.1103
5925,75754.027
5926,77145.11360000001
5927,78303.18370000001
5928,79494.43990000001
5929,81222.09090000001
5930,81438.157
5931,82226.0398
5932,82367.7109
5933,80713.24429999999
5934,80280.82339999996
5935,75749.17949999997
5936,74350.44709999999
5937,72707.0372
5938,72696.136
5939,74259.08069999998
5940,75793.0197
5941,77874.02739999999
5942,79809.4673
5943,79076.04990000001
5944,79970.41380000002
5945,81419.83739999999
5946,80630.0257
5947,80577.73039999999
5948,79855.78929999997
5949,79669.0368
5950,78729.7734
5951,79501.5232
5952,80685.85089999996
5953,82294.66240000002
5954,82504.86280000002
5955,80105.53320000002
5956,78908.39269999998
5957,78847.60650000001
5958,77968.69600000003
5959,74892.20620000002
5960,74082.2296
5961,73628.1766
5962,75247.10990000001
5963,76034.1133
5964,79908.0105
5965,84606.7236
5966,84200.2267
5967,94523.42369999998
5968,89214.0435
5969,87185.5591
5970,84847.97569999998
5971,86632.9363
5972,87160.19429999997
5973,87263.6563
5974,85465.22009999998
5975,84283.847
5976,82515.00319999999
5977,81814.10960000001
5978,79435.60650000001
5979,76949.23080000003
5980,76008.83010000002
5981,73948.86619999999
5982,74333.23270000001
5983,74057.48980000002
5984,73826.29699999999
5985,73589.6039
5986,74434.5771
5987,76236.4767
5988,76345.5141
5989,76893.9275
5990,76275.2404
5991,76935.5238
5992,77918.95059999998
5993,76565.20670000001
5994,75832.78040000002
5995,76135.96649999998
5996,75656.6129
5997,76379.0832
5998,75558.83910000001
5999,74383.51680000001
6000,75802.8772
6001,75561.96680000002
6002,73126.8859
6003,70789.15710000001
6004,72393.05630000001
6005,71228.42080000002
6006,71218.9865
6007,70519.8538
6008,69130.24979999999
6009,68560.22030000002
6010,68528.75009999999
6011,67606.24350000001
6012,70989.6491
6013,73650.68609999999
6014,75856.39549999998
6015,76757.61619999999
6016,79692.26020000002
6017,82376.83669999999
6018,82641.8166
6019,81889.22349999996
6020,80108.24009999998
6021,78668.3309
6022,79410.0864
6023,79638.1077
6024,80328.27650000002
6025,78268.92049999996
6026,77386.23290000002
6027,76497.97350000001
6028,75711.8303
6029,75527.62359999999
6030,74958.4362
6031,73840.90120000001
6032,77683.85059999999
6033,79625.8154
6034,81628.53970000002
6035,87289.53390000001
6036,87110.8103
6037,77117.7039
6038,77906.98049999998
6039,79261.47309999999
6040,81058.71730000002
6041,80778.64720000002
6042,80315.7564
6043,81085.34279999998
6044,77420.2068
6045,77103.54300000002
6046,77551.491
6047,78220.3174
6048,76713.89669999998
6049,76929.48659999999
6050,78976.17359999998
6051,80166.21620000002
6052,79913.28050000002
6053,79305.83039999999
6054,79449.6261
6055,78530.60269999999
6056,78105.70010000002
6057,76441.9764
6058,74009.57380000001
6059,74111.5327
6060,75288.669
6061,74427.87359999999
6062,77215.26299999999
6063,79125.03719999999
6064,78307.653
6065,81341.5897
6066,82182.05300000001
6067,81344.57600000002
6068,80730.1809
6069,80771.7872
6070,81412.08690000001
6071,80881.18040000001
6072,80555.7565
6073,81347.71009999998
6074,82701.0301
6075,83035.53020000001
6076,81931.01030000002
6077,81083.4662
6078,81018.55669999999
6079,77293.80029999999
6080,75005.97320000002
6081,85570.4731
6082,87113.1408
6083,83244.86939999997
6084,82631.24220000001
6085,81398.9762
6086,80487.9097
6087,77877.6367
6088,77207.90980000001
6089,79142.3602
6090,78137.57283
6091,80784.78670000001
6092,80998.98300000004
6093,81410.52070000001
6094,82758.5238
6095,82255.92385
6096,81497.39239999998
6097,80397.08966499999
6098,79834.1367
6099,79250.46600000001
6100,75199.853565
6101,74234.90280000001
6102,73077.987
6103,66922.00980999999
6104,40097.58322
6105,37862.29999999999
6106,37894.29999999999
6107,37926.29999999999
6108,37958.29999999999
6109,35993.946716
6110,57107.88669000001
6111,65928.70302000002
6112,64713.22953999999
6113,64467.076700000005
6114,64455.810000000005
6115,64488.030000000006
6116,64475.77320000001
6117,64419.55330000001
6118,64626.453400000006
6119,65043.34330000001
6120,64536.05350000001
6121,64472.72000000001
6122,64542.19300000001
6123,64567.153300000005
6124,64616.68000000001
6125,64631.60990000001
6126,64735.66000000001
6127,64830.80000000001
6128,64509.88330000001
6129,72794.8162
6130,75258.4398
6131,77748.20719999999
6132,77082.2933
6133,75978.9101
6134,78239.7679
6135,78384.2228
6136,80014.1195
6137,80036.00039999999
6138,86605.18980000001
6139,88997.23959999999
6140,91276.3927
6141,83735.33280000002
6142,83785.84990000002
6143,83511.75640000003
6144,82973.95960000002
6145,83159.0432
6146,83451.99990000001
6147,82860.7393
6148,83293.9095
6149,81704.19589999999
6150,79107.08759999998
6151,79329.0575
6152,78504.8901
6153,79349.16709999998
6154,78395.4563
6155,77955.8869
6156,78572.46350000001
6157,78010.2802
6158,78116.5673
6159,79130.75650000002
6160,78362.43270000002
6161,79280.44680000002
6162,80548.0391
6163,81686.05299999999
6164,81282.7106
6165,82043.3858
6166,80825.1265
6167,81977.7332
6168,81252.8999
6169,80350.41349999998
6170,80080.17020000001
6171,80258.69019999997
6172,78942.3104
6173,77755.26899999999
6174,77650.42899999999
6175,76768.8432
6176,74787.54950000001
6177,76101.78319999999
6178,78413.1314
6179,79023.8772
6180,78484.09710000001
6181,78716.2602
6182,79563.32340000001
6183,80534.3202
6184,78850.5765
6185,79531.42949999998
6186,80601.8301
6187,79438.6797
6188,80370.8468
6189,80057.66679999999
6190,80343.65730000002
6191,80165.48290000003
6192,79555.38020000003
6193,78577.57949999999
6194,77047.0663
6195,77965.15330000002
6196,78369.68580000002
6197,76837.2462
6198,78308.3403
6199,77453.88710000002
6200,78299.8864
6201,76249.80610000002
6202,75062.1265
6203,71942.55309999999
6204,70870.8124
6205,71201.71979999999
6206,72601.09470000002
6207,72690.1465
6208,73106.1931
6209,73690.5036
6210,73821.72320000002
6211,73555.51290000002
6212,73502.3723
6213,73777.62060000001
6214,74828.22069999999
6215,76461.78379999999
6216,75697.49729999999
6217,76133.78330000001
6218,76010.9765
6219,76815.1411
6220,76498.91649999998
6221,76123.86020000001
6222,76109.88080000001
6223,76123.9866
6224,75379.534
6225,74563.02970000001
6226,72137.1168
6227,70218.52330000002
6228,70823.44
6229,70985.5703
6230,69185.48270000001
6231,69026.78000000001
6232,68335.2003
6233,68952.5107
6234,68902.78029999998
6235,68574.64010000002
6236,68542.25310000003
6237,68631.01299999999
6238,69141.36690000001
6239,71059.2794
6240,69830.9762
6241,68729.4633
6242,68678.63299999999
6243,68284.0159
6244,68123.3338
6245,67855.74729999999
6246,68139.13269999999
6247,68517.4144
6248,68185.86250000002
6249,68044.76049999999
6250,67336.79000000001
6251,67410.44380000001
6252,68502.0005
6253,68897.77070000001
6254,68944.65650000001
6255,69376.0301
6256,69549.9676
6257,69883.6596
6258,69587.1639
6259,69385.04670000002
6260,69896.24329999999
6261,70417.3396
6262,70301.28
6263,72369.19629999998
6264,71525.52620000001
6265,70039.04979999998
6266,69159.25980000001
6267,69030.9534
6268,68875.1843
6269,68464.7069
6270,67832.74650000001
6271,68075.6528
6272,69032.6432
6273,67965.19320000001
6274,68063.0469
6275,69408.96089999999
6276,71003.2532
6277,70316.8801
6278,70884.43340000001
6279,71661.02339999999
6280,75256.94949999997
6281,73795.5889
6282,74099.29030000001
6283,72706.3866
6284,73098.34379999999
6285,73076.884
6286,72058.60300000002
6287,72571.04609999999
6288,72111.05659999998
6289,72107.74699999999
6290,71263.56019999999
6291,70754.94699999999
6292,70608.30649999999
6293,69166.3958
6294,68578.8044
6295,69150.9032
6296,68474.5031
6297,67722.3508
6298,72585.10980000002
6299,73264.6801
6300,74018.71960000001
6301,74197.0563
6302,72629.2529
6303,72770.59280000001
6304,72513.5866
6305,71732.2839
6306,71258.5034
6307,71770.2498
6308,70905.01550000001
6309,70469.4429
6310,70833.86309999999
6311,71731.4167
6312,70910.8836
6313,71278.0169
6314,71071.09600000002
6315,70384.393
6316,70185.4298
6317,70676.69679999999
6318,70192.6864
6319,70312.28369999999
6320,69740.67699999998
6321,69364.2837
6322,69229.3762
6323,69107.8898
6324,69146.71
6325,68551.41719999998
6326,69027.48770000001
6327,68588.1368
6328,68614.1232
6329,68837.19339999999
6330,68695.02670000002
6331,68921.4327
6332,68947.6035
6333,68966.0364
6334,68467.90969999999
6335,69348.9266
6336,67198.1636
6337,67148.5066
6338,67217.2465
6339,67181.85320000001
6340,67223.16579999999
6341,67575.83300000001
6342,67609.8131
6343,67655.74740000001
6344,67476.87640000001
6345,67283.30429999999
6346,67262.8697
6347,67477.9835
6348,68843.6605
6349,68854.65080000002
6350,68620.08369999999
6351,70028.9161
6352,69783.53349999999
6353,69995.38309999999
6354,70476.2202
6355,70893.7337
6356,71279.09049999999
6357,71086.83570000001
6358,73286.4233
6359,73331.807
6360,73246.2195
6361,72347.54790000002
6362,73783.18349999998
6363,72608.7036
6364,71076.54
6365,70504.51
6366,70518.28680000002
6367,69756.85609999999
6368,69924.67090000001
6369,70340.6438
6370,71208.05609999999
6371,70608.9858
6372,69174.68659999999
6373,69354.2333
6374,69416.22760000001
6375,68957.6996
6376,71505.4734
6377,70524.3365
6378,70018.8405
6379,67816.7038
6380,68034.56659999999
6381,68115.00300000001
6382,68224.5164
6383,68969.6467
6384,66706.68310000001
6385,66578.9643
6386,67482.3099
6387,67919.18280000001
6388,68001.2336
6389,67550.24040000001
6390,67375.8795
6391,66747.33039999999
6392,66748.86030000001
6393,66587.149
6394,66373.3367
6395,66066.4265
6396,66471.3631
6397,67358.61379999999
6398,73924.7962
6399,74988.77960000001
6400,75675.0962
6401,75940.0036
6402,74077.72919999999
6403,73935.74620000001
6404,74431.87379999999
6405,69068.55640000002
6406,68089.83989999999
6407,67239.1264
6408,65919.89039999999
6409,67698.50630000001
6410,68703.89730000001
6411,68417.9596
6412,68783.4064
6413,67752.75090000001
6414,68459.85669999999
6415,68759.19269999999
6416,68847.07329999999
6417,68383.63429999999
6418,67833.7332
6419,69434.48029999998
6420,68678.07340000001
6421,69277.41689999998
6422,71255.60940000002
6423,72370.3404
6424,73979.00590000002
6425,74572.00709999999
6426,73903.5995
6427,73105.7234
6428,74331.07590000001
6429,74106.07880000002
6430,75213.47760000003
6431,78646.56640000001
6432,77360.4762
6433,78292.167
6434,79041.5868
6435,79924.2162
6436,79285.58309999999
6437,79110.43239999998
6438,77147.21699999999
6439,75231.88669999997
6440,75117.66010000001
6441,75198.5732
6442,74093.43
6443,73928.16350000001
6444,74454.35630000001
6445,75087.13960000001
6446,75591.69940000001
6447,76883.41959999998
6448,77637.9738
6449,79623.79409999998
6450,80923.54359999999
6451,80365.57579999996
6452,79019.4605
6453,77959.15940000002
6454,78597.29639999998
6455,80148.61700000001
6456,78681.06370000001
6457,78221.76670000001
6458,77694.38049999998
6459,77562.62669999998
6460,77082.50330000001
6461,76942.66349999998
6462,77282.88289999997
6463,77419.01690000002
6464,77396.1629
6465,76848.5731
6466,77881.4274
6467,77545.9535
6468,77817.4238
6469,78634.5672
6470,76002.55009999998
6471,76408.88010000001
6472,72861.663
6473,74032.3826
6474,74840.17709999999
6475,75202.873
6476,75238.5395
6477,73071.1266
6478,74624.79430000001
6479,75970.77960000001
6480,75349.67640000003
6481,76355.65299999999
6482,76431.47179999998
6483,76081.36649999999
6484,75754.87660000002
6485,75433.64670000004
6486,74680.72299999998
6487,74343.6002
6488,74259.29319999999
6489,75866.34659999999
6490,78250.29300000002
6491,78972.6167
6492,78831.84319999999
6493,78112.0306
6494,77294.17050000001
6495,77065.72689999998
6496,76874.72019999998
6497,76668.89919999999
6498,76563.6572
6499,77059.34280000001
6500,76996.1933
6501,76852.19360000001
6502,76444.4871
6503,75783.8527
6504,75407.49940000002
6505,75457.06309999998
6506,75382.0331
6507,74710.4002
6508,72957.1736
6509,73048.84619999999
6510,72353.45290000002
6511,71668.36349999999
6512,72309.7266
6513,72448.90350000001
6514,72965.59960000002
6515,73119.03990000002
6516,73433.66709999999
6517,74656.93059999998
6518,74803.73319999999
6519,75447.84619999999
6520,76619.37310000001
6521,77360.58009999999
6522,76400.1227
6523,76804.1794
6524,76248.44979999999
6525,78514.66059999999
6526,78500.45940000002
6527,80110.40949999998
6528,79413.25950000001
6529,79621.7375
6530,80638.56659999999
6531,80174.09929999999
6532,79830.19330000001
6533,77949.5664
6534,77399.81339999998
6535,77276.64010000003
6536,77663.09639999998
6537,78044.4553
6538,77572.17950000003
6539,79697.69979999999
6540,79893.67299999998
6541,79243.89420000001
6542,80621.48640000001
6543,80212.38719999998
6544,79878.3069
6545,80184.6836
6546,79796.88639999999
6547,79619.07969999999
6548,78875.94639999999
6549,78782.32680000001
6550,80090.14340000002
6551,81030.9997
6552,80910.1759
6553,80784.62000000002
6554,80238.46019999997
6555,79898.22
6556,79787.1836
6557,79842.15379999999
6558,79292.69260000001
6559,78747.30399999999
6560,78368.37940000002
6561,80071.97589999996
6562,83044.8998
6563,82404.65259999997
6564,80263.56719999999
6565,79206.5652
6566,81717.30690000001
6567,80683.7371
6568,80159.5761
6569,80070.24650000001
6570,77975.6898
6571,75953.0364
6572,77131.4204
6573,79209.12640000001
6574,79326.01109999999
6575,78912.54709999998
6576,79143.064
6577,77242.06989999999
6578,76067.62770000001
6579,75430.9369
6580,75521.7858
6581,75041.7166
6582,74896.36030000001
6583,74076.07999999999
6584,74188.2697
6585,74213.33929999999
6586,75208.3164
6587,74336.4838
6588,73678.19630000001
6589,73758.44920000002
6590,74089.97949999999
6591,73978.7238
6592,74233.69290000001
6593,74261.1464
6594,73953.2833
6595,73249.8597
6596,73614.0239
6597,72080.1363
6598,70234.54629999999
6599,72216.7368
6600,73032.27030000002
6601,73326.3633
6602,73238.8667
6603,73223.5667
6604,73183.5533
6605,73548.9434
6606,73268.25
6607,73307.51
6608,73325.98
6609,73359.4833
6610,73393.94
6611,73422.3466
6612,73460.4333
6613,73481.8367
6614,73513.14
6615,73747.9434
6616,73730.4066
6617,73919.34
6618,74327.1367
6619,73705.9567
6620,75423.01050000002
6621,75597.571
6622,76075.3996
6623,76750.16660000003
6624,76499.7997
6625,76407.4272
6626,75489.0269
6627,74745.78289999998
6628,74945.01920000002
6629,74689.20350000002
6630,74749.98739999998
6631,75294.5505
6632,77456.11400000002
6633,76354.08590000002
6634,77989.9964
6635,78153.52049999998
6636,77823.76590000001
6637,79253.16930000001
6638,77497.56049999999
6639,76220.74460000002
6640,75558.79030000001
6641,76008.3504
6642,77822.64279999999
6643,76918.8366
6644,78395.7969
6645,80081.49960000001
6646,82616.88010000001
6647,82822.97339999999
6648,80656.18639999999
6649,80163.2663
6650,79713.13689999998
6651,80265.4003
6652,79359.4296
6653,80145.3138
6654,79997.31620000002
6655,80428.507
6656,80787.4999
6657,82301.34659999999
6658,82796.8872
6659,81701.35010000001
6660,80644.16629999998
6661,78352.96710000001
6662,80599.0105
6663,79311.157
6664,78886.65709999998
6665,77599.90290000003
6666,79009.24969999999
6667,78270.5163
6668,76212.14990000002
6669,75555.4037
6670,75800.4
6671,75232.0937
6672,74812.0327
6673,74026.6598
6674,74023.0206
6675,74184.56339999997
6676,74107.36940000001
6677,73951.17700000001
6678,73773.62529999999
6679,73266.0771
6680,73071.62380000002
6681,76398.269
6682,76547.0541
6683,77287.82019999999
6684,76849.05689999998
6685,76536.1332
6686,76425.75679999999
6687,77119.48019999999
6688,75917.09740000003
6689,76474.0164
6690,77326.947
6691,79327.50739999999
6692,79190.14389999998
6693,80218.5593
6694,81207.2294
6695,82827.81350000002
6696,80676.93979999998
6697,78999.3941
6698,76508.50710000002
6699,76840.40299999999
6700,76360.3539
6701,76401.867
6702,75785.5632
6703,75608.0862
6704,74873.4231
6705,73677.12700000001
6706,75824.0968
6707,77997.06439999999
6708,76606.58009999999
6709,76614.8931
6710,79091.02029999999
6711,79659.96650000001
6712,80318.1606
6713,81178.974
6714,81967.29629999999
6715,81016.66680000002
6716,81063.0397
6717,78609.66300000002
6718,77967.2538
6719,76817.4495
6720,75944.9956
6721,76598.31260000002
6722,77616.79280000001
6723,76424.0541
6724,75812.48010000003
6725,72513.6233
6726,70278.1573
6727,70005.82389999999
6728,70287.0829
6729,73380.09039999999
6730,75252.68380000003
6731,76798.4673
6732,77430.84720000003
6733,77397.39699999998
6734,76548.11349999998
6735,76340.05630000001
6736,76628.46709999997
6737,76982.4006
6738,76332.03289999999
6739,72679.54609999999
6740,72436.7669
6741,71814.11959999999
6742,71324.13380000001
6743,71626.404
6744,71858.97359999998
6745,72373.6536
6746,71306.2396
6747,72290.87589999998
6748,71194.2036
6749,71657.05309999999
6750,70791.453
6751,70978.5171
6752,70559.7
6753,70591.7
6754,70623.7
6755,70655.7
6756,70687.7
6757,70719.7
6758,70751.7
6759,70783.7
6760,70815.7
6761,70847.7
6762,70879.7
6763,70911.7
6764,70943.7
6765,70975.7
6766,71007.7
6767,71039.7
6768,70327.7
6769,70359.7
6770,70391.7
6771,70423.7
6772,70455.7
6773,70463.7
6774,70495.7
6775,70527.7
6776,70559.7
6777,70591.7
6778,70623.7
6779,70655.7
6780,70687.7
6781,70719.7
6782,70751.7
6783,70783.7
6784,70815.7
6785,70847.7
6786,70879.7
6787,70911.7
6788,70943.7
6789,70975.7
6790,71007.7
6791,71039.7
6792,70327.7
6793,70359.7
6794,70391.7
6795,70423.7
6796,70455.7
6797,70463.7
6798,70495.7
6799,70527.7
6800,70559.7
6801,70591.7
6802,70623.7
6803,70655.7
6804,70687.7
6805,70719.7
6806,70751.7
6807,70783.7
6808,70815.7
6809,70847.7
6810,70879.7
6811,70911.7
6812,70943.7
6813,70975.7
6814,71007.7
6815,71039.7
6816,70327.7
6817,70359.7
6818,70391.7
6819,70423.7
6820,70455.7
6821,70463.7
6822,70495.7
6823,70527.7
6824,70559.7
6825,70591.7
6826,70623.7
6827,70655.7
6828,70687.7
6829,70719.7
6830,70751.7
6831,70783.7
6832,70815.7
6833,70847.7
6834,70879.7
6835,70911.7
6836,70943.7
6837,70975.7
6838,71007.7
6839,71039.7
6840,70327.7
6841,70359.7
6842,70391.7
6843,70423.7
6844,70455.7
6845,70463.7
6846,70495.7
6847,70527.7
6848,70559.7
6849,70591.7
6850,70623.7
6851,70655.7
6852,70687.7
6853,70719.7
6854,70765.4866
6855,71054.4466
6856,71093.1568
6857,71120.94
6858,71097.5
6859,70971.2466
6860,70930.0967
6861,70893.3833
6862,70858.76
6863,70927.61
6864,70232.33
6865,70311.5201
6866,70631.83
6867,70285.0267
6868,70314.2767
6869,70339.84
6870,70354.6434
6871,70391.0066
6872,70423.37329999999
6873,71098.25039999999
6874,80079.5209
6875,79044.5201
6876,77444.7065
6877,78826.22310000002
6878,76108.80999999998
6879,73301.41696
6880,77459.66260000001
6881,75907.84659999999
6882,77320.12569999999
6883,77205.60650000001
6884,75546.32010000001
6885,73709.23639999998
6886,73866.9307
6887,74792.38600000001
6888,75357.04739999997
6889,76426.9703
6890,75854.44639999999
6891,75819.01619999998
6892,76648.0028
6893,76546.0766
6894,76014.69339999999
6895,75799.1932
6896,75634.9902
6897,75869.79239999999
6898,76457.40300000002
6899,79970.06009999999
6900,80924.15329999996
6901,77448.65639999999
6902,76941.1419
6903,79871.2028
6904,81802.72029999999
6905,81215.53059999998
6906,79167.2458
6907,78287.3823
6908,75250.05319999998
6909,75304.1397
6910,76220.1971
6911,76528.6997
6912,71840.08919999999
6913,70443.5942
6914,70472.2942
6915,71665.38089999999
6916,71015.67400000001
6917,70570.6943
6918,70061.2735
6919,70310.1936
6920,69772.86929999999
6921,71875.436
6922,74937.49699999999
6923,76515.98630000002
6924,79627.10639999998
6925,78373.35350000001
6926,76838.11009999998
6927,76854.38009999998
6928,79071.92959999999
6929,79005.48349999999
6930,80370.05990000002
6931,78625.56070000002
6932,78187.45549999998
6933,76400.68050000002
6934,75841.94290000002
6935,75565.8697
6936,74391.5035
6937,76752.93609999999
6938,75986.63020000003
6939,75933.7839
6940,74353.21979999999
6941,72881.75589999999
6942,71389.56049999999
6943,70340.73679999998
6944,70113.9431
6945,70776.50059999998
6946,73048.65079999999
6947,80783.7288
6948,80401.69039999999
6949,79564.17649999999
6950,77880.7992
6951,77868.87359999999
6952,76623.15519999998
6953,76389.317
6954,76476.427
6955,76293.81740000001
6956,75673.0771
6957,74739.86280000002
6958,75760.13980000002
6959,75333.40419999998
6960,73536.6936
6961,72696.13629999998
6962,72226.6844
6963,71415.64330000003
6964,70984.5431
6965,70651.9827
6966,69657.4257
6967,66046.9236
6968,67583.3575
6969,66612.3035
6970,68642.41730000002
6971,72426.44540000001
6972,72366.4478
6973,72312.79390000002
6974,72059.67279999999
6975,73193.5067
6976,72214.60630000003
6977,70144.763
6978,69592.07660000001
6979,71061.3377
6980,69647.5704
6981,69914.41989999998
6982,69113.02399999999
6983,69393.3663
6984,68246.7931
6985,68122.8866
6986,67824.84980000001
6987,68238.4764
6988,68566.0465
6989,68128.2905
6990,68251.9939
6991,68477.0433
6992,69095.7097
6993,69231.25600000001
6994,69933.74410000001
6995,69545.57970000002
6996,70277.6571
6997,71478.51670000001
6998,71255.75650000002
6999,70802.657
7000,71835.94950000002
7001,72158.6439
7002,71785.2566
7003,71366.69690000001
7004,71108.95670000001
7005,71090.7596
7006,70930.92050000002
7007,68066.8399
7008,66611.4232
7009,66853.4864
7010,67013.0871
7011,66605.16079999998
7012,66409.6431
7013,66402.6468
7014,65987.35049999999
7015,66812.0836
7016,64897.339900000006
7017,66218.4664
7018,65538.2897
7019,67004.03050000001
7020,68269.4968
7021,69542.69979999999
7022,70066.0334
7023,70690.3829
7024,70031.5093
7025,70053.2061
7026,70012.2411
7027,69698.51010000001
7028,70138.68279999998
7029,69273.45010000002
7030,68793.2168
7031,68233.34319999997
7032,69248.16020000001
7033,69354.0798
7034,70003.9505
7035,67209.17030000003
7036,67451.8198
7037,64161.397399999994
7038,64197.63930000002
7039,63762.349900000016
7040,64543.65989999999
7041,65242.690500000004
7042,65142.3874
7043,65957.3203
7044,67564.50990000002
7045,68326.38639999999
7046,69783.75720000002
7047,70729.62670000001
7048,70618.57960000001
7049,70959.30360000001
7050,68133.8597
7051,69954.561
7052,69305.1734
7053,69788.2007
7054,67600.64650000002
7055,67728.2636
7056,88337.44450000001
7057,89133.577
7058,90203.06030000001
7059,88373.456
7060,86946.7102
7061,88114.09329999998
7062,88431.7268
7063,88378.0729
7064,88476.9539
7065,88445.0432
7066,88791.09230000002
7067,86209.3823
7068,85440.87650000001
7069,83590.44639999999
7070,84858.7364
7071,86587.67050000002
7072,85904.99949999998
7073,85584.92629999999
7074,87220.2511
7075,87362.57970000002
7076,86835.04660000002
7077,84865.4865
7078,88910.54310000001
7079,91736.24970000001
7080,90810.8669
7081,89710.8196
7082,90267.2643
7083,88832.41189999999
7084,89242.04280000001
7085,88723.0538
7086,87386.0297
7087,89379.5136
7088,87425.9765
7089,87032.60670000002
7090,88572.559
7091,88693.99029999999
7092,87170.51710000003
7093,87507.03310000002
7094,85422.23000000001
7095,83579.97680000002
7096,83811.62670000002
7097,83647.49640000002
7098,82682.85980000002
7099,81896.2409
7100,81530.8839
