Hour,gwp
5856,94.127
5857,102.115
5858,93.438
5859,83.728
5860,68.444
5861,54.252
5862,79.939
5863,70.277
5864,170.03799999999998
5865,171.993
5866,176.666
5867,109.511
5868,110.042
5869,124.233
5870,124.876
5871,129.235
5872,123.04
5873,111.814
5874,83.73700000000001
5875,173.78799999999998
5876,192.08900000000003
5877,182.992
5878,176.956
5879,133.629
5880,74.609
5881,115.541
5882,120.597
5883,95.501
5884,76.188
5885,75.442
5886,90.82
5887,122.188
5888,120.581
5889,131.05100000000002
5890,122.422
5891,129.306
5892,130.321
5893,121.661
5894,144.987
5895,150.766
5896,154.852
5897,151.381
5898,113.216
5899,180.473
5900,188.297
5901,188.484
5902,180.534
5903,115.561
5904,81.732
5905,65.583
5906,78.425
5907,73.775
5908,45.539
5909,37.182
5910,57.072
5911,154.035
5912,176.78599999999997
5913,191.284
5914,181.623
5915,130.30100000000002
5916,141.266
5917,121.029
5918,123.361
5919,120.254
5920,120.179
5921,112.56
5922,99.404
5923,136.49
5924,175.58900000000003
5925,165.616
5926,104.992
5927,85.766
5928,86.385
5929,78.687
5930,66.112
5931,72.94
5932,57.632
5933,53.13399999999999
5934,56.073
5935,90.105
5936,143.127
5937,156.716
5938,163.291
5939,146.273
5940,142.279
5941,140.404
5942,131.196
5943,118.492
5944,113.241
5945,112.331
5946,111.323
5947,127.287
5948,143.468
5949,146.065
5950,109.303
5951,111.273
5952,114.718
5953,119.045
5954,78.417
5955,83.285
5956,75.278
5957,70.348
5958,77.487
5959,84.021
5960,122.878
5961,147.606
5962,136.575
5963,116.409
5964,134.741
5965,129.833
5966,107.087
5967,104.691
5968,97.38
5969,100.926
5970,100.068
5971,121.375
5972,178.021
5973,197.211
5974,165.075
5975,154.69899999999998
5976,109.33
5977,112.309
5978,113.761
5979,99.808
5980,97.051
5981,96.59
5982,96.647
5983,89.274
5984,83.105
5985,105.825
5986,128.716
5987,134.704
5988,152.987
5989,106.798
5990,83.574
5991,94.134
5992,75.723
5993,60.978
5994,81.304
5995,128.683
5996,152.667
5997,169.609
5998,130.77
5999,103.117
6000,76.691
6001,100.7
6002,105.84
6003,109.127
6004,99.443
6005,85.039
6006,78.817
6007,98.589
6008,80.097
6009,76.752
6010,65.205
6011,64.105
6012,53.61600000000001
6013,51.764
6014,51.443000000000005
6015,49.398
6016,74.869
6017,53.555
6018,81.377
6019,110.747
6020,149.44299999999998
6021,199.046
6022,182.586
6023,188.753
6024,52.651
6025,60.027
6026,98.403
6027,69.605
6028,61.74
6029,56.409
6030,63.637
6031,160.664
6032,204.813
6033,212.898
6034,219.511
6035,194.112
6036,189.314
6037,161.204
6038,157.808
6039,152.61
6040,137.3
6041,108.257
6042,148.49
6043,173.75799999999998
6044,178.19299999999998
6045,181.198
6046,163.965
6047,93.667
6048,73.976
6049,92.191
6050,82.094
6051,85.42200000000001
6052,74.50399999999999
6053,70.115
6054,79.808
6055,113.623
6056,144.339
6057,161.07399999999998
6058,134.648
6059,115.836
6060,138.035
6061,141.29399999999998
6062,143.764
6063,141.629
6064,132.95
6065,119.473
6066,94.42
6067,125.804
6068,154.454
6069,159.89600000000002
6070,136.6
6071,77.673
6072,100.44
6073,78.071
6074,86.63
6075,97.711
6076,91.717
6077,85.574
6078,93.098
6079,104.954
6080,160.186
6081,168.38099999999997
6082,109.58
6083,135.862
6084,134.369
6085,131.09
6086,135.844
6087,135.615
6088,127.753
6089,123.516
6090,94.378
6091,97.599
6092,103.902
6093,118.024
6094,129.293
6095,139.584
6096,150.847
6097,127.243
6098,121.504
6099,118.44
6100,97.415
6101,95.312
6102,83.83200000000001
6103,159.516
6104,215.222
6105,216.322
6106,202.652
6107,166.77
6108,154.879
6109,161.995
6110,152.483
6111,151.827
6112,145.15
6113,147.18
6114,134.268
6115,167.325
6116,197.67
6117,201.182
6118,166.52200000000002
6119,144.855
6120,127.823
6121,137.458
6122,114.747
6123,109.286
6124,86.97
6125,85.26100000000001
6126,102.024
6127,93.344
6128,178.179
6129,212.51
6130,214.033
6131,195.469
6132,186.804
6133,179.574
6134,159.597
6135,156.078
6136,151.18
6137,137.355
6138,117.585
6139,189.073
6140,219.195
6141,224.936
6142,156.502
6143,131.77200000000002
6144,95.661
6145,123.265
6146,118.269
6147,126.598
6148,114.78
6149,111.307
6150,106.938
6151,98.998
6152,82.655
6153,78.767
6154,93.434
6155,123.382
6156,127.968
6157,150.502
6158,146.286
6159,148.276
6160,134.686
6161,122.094
6162,107.488
6163,155.099
6164,183.016
6165,198.224
6166,174.324
6167,128.572
6168,171.235
6169,139.863
6170,125.903
6171,105.235
6172,90.924
6173,92.615
6174,94.263
6175,97.374
6176,91.603
6177,102.683
6178,108.998
6179,115.605
6180,110.426
6181,120.103
6182,126.497
6183,127.091
6184,118.596
6185,115.994
6186,128.768
6187,111.693
6188,142.715
6189,171.283
6190,119.828
6191,123.587
6192,158.43200000000002
6193,165.078
6194,158.049
6195,147.685
6196,142.898
6197,138.776
6198,144.053
6199,218.86900000000003
6200,243.933
6201,249.654
6202,246.074
6203,250.41
6204,242.479
6205,232.513
6206,230.985
6207,232.001
6208,231.629
6209,236.144
6210,238.937
6211,251.004
6212,252.153
6213,253.903
6214,234.363
6215,218.564
6216,186.118
6217,158.681
6218,161.16
6219,147.799
6220,140.752
6221,140.24200000000002
6222,137.885
6223,170.209
6224,218.927
6225,225.725
6226,229.75
6227,175.162
6228,185.844
6229,167.47299999999998
6230,155.624
6231,150.248
6232,145.547
6233,145.621
6234,157.58
6235,184.956
6236,199.332
6237,201.315
6238,161.291
6239,150.203
6240,142.80700000000002
6241,136.421
6242,128.014
6243,123.957
6244,114.559
6245,115.721
6246,129.32399999999998
6247,146.07
6248,200.782
6249,226.178
6250,219.631
6251,199.757
6252,194.898
6253,198.24400000000003
6254,179.919
6255,162.946
6256,171.755
6257,172.054
6258,190.261
6259,225.358
6260,220.929
6261,221.772
6262,195.197
6263,194.304
6264,209.334
6265,183.68400000000003
6266,174.715
6267,193.057
6268,181.366
6269,133.33700000000002
6270,165.239
6271,189.204
6272,210.211
6273,231.837
6274,205.205
6275,228.575
6276,204.963
6277,210.778
6278,200.965
6279,179.197
6280,192.531
6281,201.228
6282,214.917
6283,215.825
6284,239.656
6285,244.66
6286,209.883
6287,198.166
6288,219.966
6289,214.048
6290,202.856
6291,196.492
6292,188.449
6293,185.519
6294,178.562
6295,166.239
6296,201.658
6297,227.276
6298,186.817
6299,191.757
6300,187.913
6301,180.587
6302,171.842
6303,162.91
6304,167.275
6305,167.12599999999998
6306,161.515
6307,159.727
6308,174.59
6309,157.267
6310,157.291
6311,176.797
6312,197.72
6313,172.92700000000002
6314,155.681
6315,143.834
6316,151.04399999999998
6317,146.13
6318,143.968
6319,157.343
6320,135.409
6321,131.53
6322,131.164
6323,138.868
6324,146.037
6325,149.195
6326,143.389
6327,146.496
6328,144.554
6329,147.243
6330,137.925
6331,136.058
6332,135.91899999999998
6333,151.497
6334,161.447
6335,177.297
6336,173.58700000000002
6337,163.94400000000002
6338,150.846
6339,149.43
6340,134.42600000000002
6341,130.47899999999998
6342,125.127
6343,128.359
6344,107.132
6345,111.038
6346,126.532
6347,118.322
6348,132.463
6349,148.408
6350,129.11
6351,115.714
6352,105.056
6353,102.522
6354,151.484
6355,131.164
6356,128.691
6357,150.464
6358,155.903
6359,176.918
6360,173.17
6361,161.197
6362,148.953
6363,151.286
6364,141.799
6365,132.312
6366,149.624
6367,163.94
6368,159.929
6369,166.581
6370,184.441
6371,188.759
6372,182.898
6373,179.079
6374,171.954
6375,164.562
6376,144.761
6377,137.528
6378,133.782
6379,175.94799999999998
6380,224.118
6381,221.381
6382,135.597
6383,177.68099999999998
6384,151.296
6385,130.045
6386,134.37
6387,144.659
6388,130.625
6389,112.228
6390,137.004
6391,145.694
6392,181.764
6393,175.66099999999997
6394,163.957
6395,162.681
6396,159.17600000000002
6397,131.65200000000002
6398,138.57399999999998
6399,147.825
6400,150.208
6401,159.035
6402,196.912
6403,198.688
6404,241.877
6405,232.758
6406,162.251
6407,164.989
6408,133.201
6409,139.832
6410,149.189
6411,139.817
6412,128.67700000000002
6413,111.084
6414,124.244
6415,164.87
6416,200.665
6417,186.002
6418,193.049
6419,196.778
6420,171.424
6421,169.145
6422,158.976
6423,152.482
6424,145.72799999999998
6425,160.306
6426,180.986
6427,185.442
6428,214.083
6429,220.541
6430,166.761
6431,160.887
6432,168.968
6433,160.468
6434,157.718
6435,145.46200000000002
6436,130.226
6437,131.094
6438,140.827
6439,154.438
6440,175.153
6441,199.962
6442,176.11
6443,150.483
6444,161.423
6445,160.971
6446,171.26
6447,182.268
6448,172.829
6449,176.18400000000003
6450,159.195
6451,155.835
6452,145.782
6453,129.349
6454,154.975
6455,158.363
6456,153.54399999999998
6457,140.825
6458,134.775
6459,133.254
6460,127.221
6461,120.399
6462,133.986
6463,149.034
6464,135.482
6465,171.796
6466,185.48
6467,172.298
6468,142.013
6469,136.007
6470,132.57299999999998
6471,139.808
6472,137.993
6473,141.687
6474,143.304
6475,125.545
6476,142.585
6477,140.946
6478,138.313
6479,129.135
6480,138.87
6481,103.414
6482,85.115
6483,89.38
6484,82.07600000000001
6485,78.084
6486,73.374
6487,77.08800000000001
6488,81.92399999999999
6489,106.519
6490,117.384
6491,106.964
6492,101.856
6493,90.518
6494,86.45
6495,88.12799999999999
6496,90.495
6497,84.904
6498,102.835
6499,127.43
6500,145.51
6501,131.865
6502,121.048
6503,117.666
6504,105.689
6505,93.239
6506,96.68
6507,106.257
6508,92.83
6509,89.635
6510,91.241
6511,87.96
6512,87.333
6513,78.642
6514,70.85
6515,64.038
6516,57.011
6517,81.993
6518,82.5
6519,85.365
6520,78.39699999999999
6521,75.862
6522,82.101
6523,90.622
6524,108.342
6525,110.992
6526,94.348
6527,117.87
6528,110.792
6529,107.447
6530,109.961
6531,104.596
6532,102.299
6533,95.416
6534,96.538
6535,97.368
6536,156.175
6537,170.734
6538,169.261
6539,148.894
6540,141.1
6541,135.649
6542,136.976
6543,129.016
6544,134.435
6545,135.393
6546,159.892
6547,186.21
6548,237.268
6549,194.298
6550,158.716
6551,163.935
6552,150.96200000000002
6553,144.504
6554,139.611
6555,132.714
6556,134.45
6557,125.229
6558,145.936
6559,131.266
6560,188.681
6561,183.666
6562,153.622
6563,173.085
6564,172.243
6565,179.89700000000002
6566,170.675
6567,163.358
6568,155.861
6569,151.411
6570,131.33700000000002
6571,144.892
6572,204.217
6573,192.082
6574,148.138
6575,165.16299999999998
6576,156.537
6577,149.47899999999998
6578,130.14
6579,120.735
6580,114.967
6581,107.732
6582,116.265
6583,133.17600000000002
6584,160.971
6585,169.296
6586,194.969
6587,175.016
6588,162.695
6589,157.555
6590,157.357
6591,151.921
6592,151.986
6593,161.86700000000002
6594,156.186
6595,161.811
6596,206.808
6597,185.243
6598,170.658
6599,161.232
6600,150.428
6601,147.67600000000002
6602,142.077
6603,134.828
6604,130.787
6605,135.333
6606,151.89600000000002
6607,195.734
6608,217.7
6609,230.737
6610,227.029
6611,213.96400000000003
6612,225.672
6613,209.169
6614,199.455
6615,197.152
6616,210.401
6617,209.488
6618,205.518
6619,200.842
6620,228.933
6621,232.682
6622,225.84
6623,195.173
6624,199.104
6625,182.201
6626,179.40099999999998
6627,168.28799999999998
6628,155.31
6629,140.372
6630,140.125
6631,154.115
6632,151.597
6633,174.77900000000002
6634,167.642
6635,170.93099999999998
6636,179.41
6637,166.68599999999998
6638,179.66
6639,174.581
6640,180.752
6641,181.571
6642,170.924
6643,156.07399999999998
6644,189.921
6645,208.784
6646,201.764
6647,186.34
6648,187.016
6649,187.891
6650,182.003
6651,177.21900000000002
6652,157.565
6653,141.43200000000002
6654,146.306
6655,166.991
6656,190.626
6657,207.428
6658,198.526
6659,197.394
6660,201.396
6661,192.985
6662,189.499
6663,187.851
6664,186.594
6665,155.821
6666,134.97
6667,152.149
6668,205.719
6669,207.815
6670,189.126
6671,191.95
6672,191.741
6673,173.759
6674,176.918
6675,162.41899999999998
6676,132.083
6677,120.452
6678,118.586
6679,131.002
6680,129.493
6681,139.74200000000002
6682,141.29399999999998
6683,134.909
6684,142.792
6685,157.993
6686,115.362
6687,103.238
6688,101.713
6689,97.361
6690,130.107
6691,171.355
6692,211.031
6693,212.602
6694,173.90099999999998
6695,188.881
6696,190.521
6697,176.81099999999998
6698,166.804
6699,159.506
6700,164.51
6701,162.81
6702,183.556
6703,173.843
6704,216.818
6705,229.729
6706,206.142
6707,225.182
6708,229.141
6709,213.915
6710,235.541
6711,240.236
6712,215.315
6713,193.024
6714,205.682
6715,220.296
6716,227.692
6717,234.474
6718,236.007
6719,238.257
6720,205.281
6721,198.966
6722,176.29
6723,163.219
6724,129.33700000000002
6725,115.941
6726,145.375
6727,183.266
6728,216.857
6729,253.252
6730,229.897
6731,203.55900000000003
6732,195.552
6733,210.431
6734,217.17
6735,200.05900000000003
6736,193.422
6737,202.59
6738,209.269
6739,248.07
6740,246.125
6741,224.899
6742,206.628
6743,197.142
6744,187.527
6745,178.72299999999998
6746,149.805
6747,144.21
6748,129.036
6749,121.068
6750,151.787
6751,194.648
6752,238.218
6753,254.025
6754,265.754
6755,245.529
6756,213.549
6757,208.233
6758,204.456
6759,203.349
6760,201.291
6761,194.223
6762,195.091
6763,233.373
6764,238.198
6765,221.355
6766,197.938
6767,183.45
6768,171.608
6769,143.44
6770,128.516
6771,117.251
6772,108.728
6773,103.141
6774,115.793
6775,172.48
6776,200.087
6777,214.707
6778,218.608
6779,215.37
6780,203.213
6781,178.468
6782,156.425
6783,143.474
6784,143.064
6785,155.375
6786,171.972
6787,215.249
6788,237.044
6789,221.228
6790,173.355
6791,162.799
6792,140.30200000000002
6793,131.605
6794,119.823
6795,118.263
6796,113.94
6797,106.572
6798,115.941
6799,132.181
6800,187.43
6801,192.475
6802,183.729
6803,172.732
6804,138.85299999999998
6805,130.944
6806,121.282
6807,115.011
6808,113.299
6809,118.14
6810,122.221
6811,144.80100000000002
6812,181.392
6813,143.009
6814,126.341
6815,120.771
6816,125.241
6817,110.515
6818,105.693
6819,110.106
6820,109.258
6821,106.197
6822,99.074
6823,98.525
6824,111.941
6825,118.893
6826,122.895
6827,118.048
6828,119.437
6829,126.698
6830,121.471
6831,121.359
6832,126.874
6833,120.497
6834,125.22
6835,160.61700000000002
6836,204.423
6837,200.958
6838,155.914
6839,169.009
6840,175.426
6841,146.458
6842,133.789
6843,131.683
6844,123.279
6845,131.17600000000002
6846,132.94
6847,126.584
6848,114.916
6849,113.071
6850,89.21
6851,71.785
6852,75.359
6853,76.285
6854,79.485
6855,80.251
6856,72.935
6857,71.92399999999999
6858,91.711
6859,112.457
6860,168.268
6861,156.806
6862,114.452
6863,114.282
6864,128.875
6865,122.683
6866,123.991
6867,119.165
6868,108.145
6869,118.035
6870,132.549
6871,145.40200000000002
6872,163.82
6873,167.352
6874,180.218
6875,159.257
6876,193.751
6877,213.468
6878,207.083
6879,197.811
6880,186.314
6881,144.54
6882,139.351
6883,171.74400000000003
6884,182.732
6885,188.153
6886,192.078
6887,206.847
6888,195.473
6889,187.186
6890,166.271
6891,164.888
6892,147.08100000000002
6893,147.22899999999998
6894,174.84799999999998
6895,163.985
6896,179.47299999999998
6897,182.774
6898,178.795
6899,208.298
6900,202.454
6901,176.009
6902,163.658
6903,162.085
6904,131.9
6905,132.817
6906,163.93200000000002
6907,180.47
6908,187.811
6909,176.482
6910,127.899
6911,166.81799999999998
6912,201.894
6913,191.454
6914,158.91
6915,155.954
6916,141.437
6917,139.084
6918,154.615
6919,139.481
6920,165.03400000000002
6921,199.953
6922,201.861
6923,150.041
6924,154.63299999999998
6925,168.108
6926,165.14
6927,163.109
6928,148.774
6929,141.747
6930,131.72799999999998
6931,158.94
6932,199.133
6933,194.381
6934,194.33
6935,184.892
6936,194.652
6937,187.621
6938,183.18
6939,179.122
6940,166.89700000000002
6941,164.134
6942,193.219
6943,210.699
6944,230.357
6945,224.412
6946,233.834
6947,224.42
6948,222.421
6949,189.788
6950,180.665
6951,183.784
6952,184.295
6953,186.45
6954,189.814
6955,201.629
6956,203.712
6957,190.355
6958,211.468
6959,199.86
6960,188.275
6961,185.195
6962,182.226
6963,177.175
6964,168.125
6965,155.585
6966,158.369
6967,165.921
6968,195.543
6969,194.637
6970,211.401
6971,192.462
6972,180.308
6973,184.28
6974,168.43400000000003
6975,154.33700000000002
6976,147.386
6977,151.27200000000002
6978,170.96
6979,183.023
6980,181.177
6981,184.269
6982,166.81
6983,171.368
6984,166.051
6985,163.08700000000002
6986,152.795
6987,138.22299999999998
6988,129.433
6989,114.451
6990,118.643
6991,133.23
6992,137.00799999999998
6993,154.437
6994,164.476
6995,162.112
6996,164.168
6997,160.168
6998,150.26
6999,154.999
7000,146.175
7001,144.618
7002,145.39600000000002
7003,147.81799999999998
7004,163.374
7005,169.243
7006,171.873
7007,186.404
7008,198.817
7009,176.329
7010,166.168
7011,165.635
7012,141.803
7013,103.999
7014,103.327
7015,94.571
7016,108.175
7017,113.172
7018,132.406
7019,112.794
7020,111.771
7021,130.866
7022,110.158
7023,120.256
7024,117.898
7025,95.9
7026,103.677
7027,113.109
7028,172.364
7029,169.11900000000003
7030,142.555
7031,168.755
7032,173.922
7033,188.749
7034,183.749
7035,179.296
7036,169.547
7037,165.468
7038,174.40599999999998
7039,179.97299999999998
7040,195.277
7041,200.436
7042,189.528
7043,203.871
7044,197.946
7045,193.201
7046,215.517
7047,245.17
7048,219.176
7049,205.965
7050,209.897
7051,217.411
7052,213.332
7053,217.231
7054,199.301
7055,212.635
7056,220.922
7057,245.481
7058,225.849
7059,220.004
7060,203.627
7061,196.33900000000003
7062,200.61
7063,167.886
7064,177.91299999999998
7065,198.33900000000003
7066,186.536
7067,199.458
7068,203.36
7069,180.449
7070,171.805
7071,209.444
7072,214.32
7073,159.86700000000002
7074,159.40200000000002
7075,185.833
7076,190.218
7077,167.097
7078,191.084
7079,202.663
7080,229.364
7081,211.639
7082,182.7
7083,172.332
7084,168.732
7085,160.513
7086,173.947
7087,146.933
7088,160.485
7089,181.778
7090,174.41
7091,161.265
7092,151.49
7093,132.006
7094,142.942
7095,182.104
7096,198.211
7097,186.027
7098,158.91299999999998
7099,185.867
7100,182.628
7101,170.377
7102,183.737
7103,193.281
7104,194.758
7105,184.821
7106,158.94299999999998
7107,148.656
7108,128.798
7109,117.251
7110,134.264
7111,141.509
7112,159.812
7113,187.343
7114,180.197
7115,175.14
7116,170.59799999999998
7117,166.017
7118,157.82299999999998
7119,160.769
7120,145.623
7121,146.68
7122,130.32
7123,181.668
7124,182.534
7125,178.43099999999998
7126,154.618
7127,156.72899999999998
7128,148.438
7129,158.314
7130,147.892
7131,138.504
7132,127.433
7133,119.316
7134,140.811
7135,139.05200000000002
7136,143.961
7137,162.185
7138,142.679
7139,119.59
7140,117.267
7141,113.62
7142,126.502
7143,127.187
7144,130.511
7145,127.702
7146,131.233
7147,179.782
7148,182.325
7149,165.055
7150,154.901
7151,152.009
7152,145.132
7153,132.627
7154,128.351
7155,123.91
7156,124.917
7157,115.818
7158,116.721
7159,113.923
7160,131.52
7161,171.378
7162,162.984
7163,106.914
7164,103.769
7165,96.678
7166,99.966
7167,104.551
7168,101.801
7169,105.51
7170,104.638
7171,147.137
7172,161.954
7173,158.039
7174,129.494
7175,147.988
7176,140.592
7177,139.855
7178,113.284
7179,99.908
7180,95.38
7181,96.366
7182,104.375
7183,111.028
7184,102.687
7185,123.67
7186,119.767
7187,108.835
7188,121.022
7189,126.098
7190,123.804
7191,120.203
7192,102.132
7193,114.707
7194,180.387
7195,221.98
7196,213.443
7197,213.278
7198,185.399
7199,154.049
7200,152.378
7201,150.707
7202,141.28799999999998
7203,145.224
7204,147.64700000000002
7205,156.253
7206,179.054
7207,198.571
7208,241.456
7209,245.654
7210,239.512
7211,241.648
7212,263.61400000000003
7213,236.341
7214,265.407
7215,278.098
7216,262.697
7217,205.467
7218,198.527
7219,196.611
7220,196.822
7221,220.537
7222,255.988
7223,268.98900000000003
7224,270.432
7225,250.807
7226,244.719
7227,215.997
7228,201.138
7229,188.542
7230,194.583
7231,216.896
7232,215.4
7233,213.628
7234,225.458
7235,223.261
7236,237.185
7237,217.748
7238,211.05900000000003
7239,212.366
7240,192.721
7241,170.183
7242,157.986
7243,180.723
7244,184.863
7245,228.901
7246,227.618
7247,254.653
7248,255.529
7249,202.355
7250,192.701
7251,201.065
7252,173.692
7253,160.933
7254,184.187
7255,189.982
7256,159.554
7257,162.047
7258,207.099
7259,229.771
7260,226.173
7261,218.364
7262,222.538
7263,213.051
7264,183.327
7265,170.574
7266,172.08599999999998
7267,191.669
7268,177.71400000000003
7269,203.849
7270,207.237
7271,208.135
7272,212.061
7273,262.289
7274,229.838
7275,210.901
7276,192.626
7277,176.32
7278,215.508
7279,225.315
7280,242.208
7281,248.125
7282,243.153
7283,229.668
7284,229.273
7285,231.699
7286,241.962
7287,244.956
7288,259.584
7289,222.602
7290,154.863
7291,164.649
7292,193.432
7293,223.544
7294,193.357
7295,201.791
7296,204.142
7297,171.33599999999998
7298,173.862
7299,157.989
7300,144.636
7301,131.287
7302,119.963
7303,122.227
7304,107.362
7305,101.159
7306,81.173
7307,70.169
7308,66.015
7309,105.504
7310,87.844
7311,89.462
7312,125.52
7313,112.602
7314,118.946
7315,148.759
7316,153.69799999999998
7317,146.589
7318,154.04399999999998
7319,148.252
7320,143.874
7321,123.226
7322,112.834
7323,103.557
7324,95.198
7325,93.614
7326,88.205
7327,97.531
7328,96.717
7329,98.522
7330,118.646
7331,94.364
7332,87.271
7333,98.008
7334,99.718
7335,92.438
7336,86.113
7337,86.571
7338,80.66
7339,117.76
7340,101.62
7341,103.675
7342,115.281
7343,112.132
7344,117.81
7345,103.181
7346,94.209
7347,86.762
7348,76.04
7349,68.564
7350,65.514
7351,63.882
7352,49.323
7353,46.335
7354,37.519
7355,45.792
7356,168.537
7357,156.031
7358,101.706
7359,99.205
7360,84.65700000000001
7361,102.985
7362,148.043
7363,152.849
7364,132.124
7365,141.222
7366,99.883
7367,82.895
7368,75.759
7369,45.851000000000006
7370,27.588
7371,28.661
7372,31.664
7373,32.548
7374,47.685
7375,110.485
7376,134.661
7377,176.045
7378,163.119
7379,168.43
7380,180.926
7381,140.195
7382,147.768
7383,157.621
7384,147.541
7385,131.279
7386,165.957
7387,171.604
7388,138.303
7389,128.85399999999998
7390,151.233
7391,144.623
7392,162.252
7393,156.494
7394,125.381
7395,97.437
7396,66.069
7397,55.342
7398,104.027
7399,122.014
7400,122.475
7401,166.354
7402,180.707
7403,179.15200000000002
7404,181.879
7405,165.472
7406,164.86
7407,161.08100000000002
7408,156.523
7409,146.572
7410,170.845
7411,172.2
7412,171.079
7413,143.22299999999998
7414,151.334
7415,67.806
7416,87.439
7417,159.847
7418,147.418
7419,130.775
7420,99.994
7421,72.327
7422,101.281
7423,111.435
7424,156.81799999999998
7425,155.748
7426,162.364
7427,152.882
7428,153.678
7429,155.425
7430,157.313
7431,156.635
7432,156.619
7433,168.56099999999998
7434,180.509
7435,191.624
7436,176.649
7437,172.703
7438,141.215
7439,128.812
7440,190.186
7441,211.505
7442,147.037
7443,138.14700000000002
7444,127.845
7445,123.926
7446,152.172
7447,152.205
7448,126.818
7449,153.735
7450,151.787
7451,182.006
7452,197.566
7453,179.726
7454,191.504
7455,200.567
7456,222.211
7457,227.331
7458,231.046
7459,231.906
7460,219.904
7461,227.23
7462,228.893
7463,211.58
7464,203.148
7465,216.828
7466,211.73
7467,213.928
7468,204.322
7469,200.236
7470,223.146
7471,219.018
7472,179.78
7473,190.695
7474,207.602
7475,215.292
7476,192.428
7477,185.246
7478,153.489
7479,162.483
7480,184.477
7481,143.799
7482,173.627
7483,177.606
7484,201.797
7485,207.29
7486,293.11
7487,273.84
7488,231.148
7489,275.117
7490,287.476
7491,277.199
7492,255.74400000000003
7493,257.508
7494,273.001
7495,280.101
7496,275.591
7497,251.537
7498,220.976
7499,213.75
7500,193.922
7501,196.959
7502,205.335
7503,220.69
7504,205.988
7505,179.989
7506,185.071
7507,226.388
7508,242.361
7509,268.22
7510,280.97
7511,297.849
7512,281.138
7513,258.7
7514,270.771
7515,253.417
7516,230.892
7517,211.045
7518,232.632
7519,264.03700000000003
7520,253.947
7521,232.844
7522,218.088
7523,220.537
7524,214.567
7525,219.666
7526,190.795
7527,197.054
7528,154.341
7529,121.678
7530,145.30200000000002
7531,162.776
7532,195.817
7533,231.377
7534,260.638
7535,266.392
7536,282.672
7537,254.93
7538,279.536
7539,253.9545
7540,253.9545
7541,228.373
7542,251.5
7543,211.343
7544,179.43400000000003
7545,219.5
7546,232.002
7547,239.335
7548,221.887
7549,221.304
7550,220.46400000000003
7551,222.766
7552,222.703
7553,221.499
7554,229.915
7555,255.374
7556,244.095
7557,240.689
7558,221.912
7559,202.798
7560,205.753
7561,199.622
7562,200.58900000000003
7563,207.86
7564,205.249
7565,218.426
7566,240.832
7567,233.328
7568,264.696
7569,262.0875
7570,259.47900000000004
7571,254.421
7572,251.608
7573,235.767
7574,252.142
7575,266.956
7576,263.28700000000003
7577,274.223
7578,264.612
7579,263.597
7580,249.185
7581,235.947
7582,229.975
7583,242.812
7584,241.878
7585,235.835
7586,244.752
7587,249.168
7588,253.659
7589,257.518
7590,269.894
7591,263.526
7592,251.052
7593,267.251
7594,261.128
7595,259.981
7596,242.868
7597,227.17
7598,210.018
7599,229.695
7600,277.442
7601,273.246
7602,245.656
7603,245.358
7604,248.329
7605,266.296
7606,280.096
7607,292.8
7608,292.718
7609,313.261
7610,306.342
7611,306.79900000000004
7612,294.641
7613,296.666
7614,310.178
7615,323.52
7616,284.896
7617,294.469
7618,287.672
7619,280.258
7620,265.776
7621,259.216
7622,260.545
7623,263.79400000000004
7624,286.882
7625,275.98900000000003
7626,247.533
7627,222.756
7628,226.754
7629,215.468
7630,207.413
7631,205.314
7632,218.102
7633,210.368
7634,179.01
7635,180.358
7636,191.799
7637,190.685
7638,211.779
7639,205.583
7640,197.766
7641,211.278
7642,211.853
7643,218.159
7644,222.479
7645,238.159
7646,236.696
7647,245.506
7648,265.80400000000003
7649,261.17
7650,252.416
7651,230.818
7652,242.771
7653,241.674
7654,256.863
7655,250.635
7656,251.552
7657,238.228
7658,251.462
7659,257.59
7660,263.275
7661,268.951
7662,270.1
7663,269.779
7664,278.828
7665,294.374
7666,232.819
7667,211.174
7668,208.282
7669,184.974
7670,179.62099999999998
7671,209.233
7672,236.857
7673,236.074
7674,209.968
7675,208.192
7676,194.931
7677,190.79
7678,194.391
7679,201.279
7680,201.169
7681,186.052
7682,193.409
7683,199.767
7684,196.818
7685,188.572
7686,206.592
7687,216.789
7688,244.718
7689,267.41700000000003
7690,276.751
7691,262.04200000000003
7692,255.202
7693,226.272
7694,240.608
7695,261.853
7696,274.347
7697,265.877
7698,273.308
7699,229.653
7700,220.452
7701,224.445
7702,252.439
7703,229.462
7704,225.924
7705,195.006
7706,204.1
7707,213.8835
7708,223.667
7709,266.323
7710,306.487
7711,277.873
7712,246.027
7713,222.54
7714,223.721
7715,221.083
7716,233.419
7717,243.126
7718,250.036
7719,261.244
7720,263.371
7721,261.633
7722,252.765
7723,211.025
7724,208.475
7725,195.765
7726,206.985
7727,150.023
7728,132.542
7729,110.468
7730,117.254
7731,123.768
7732,136.69
7733,145.717
7734,178.675
7735,200.784
7736,219.981
7737,233.998
7738,243.092
7739,247.677
7740,242.191
7741,234.226
7742,241.447
7743,257.55400000000003
7744,274.782
7745,260.209
7746,213.628
7747,222.472
7748,235.231
7749,243.453
7750,278.177
7751,236.532
7752,206.517
7753,237.043
7754,256.996
7755,253.939
7756,269.668
7757,297.744
7758,288.779
7759,276.605
7760,240.693
