HourOfYear,PeriodOfYear,Domestic_electricity
6446,6,33.52639145070348
6447,6,33.52639145070348
6448,6,33.52639145070348
6449,6,33.52639145070348
6450,6,33.52639145070348
6451,6,33.52639145070348
6452,6,18.95581786707982
6453,6,16.73006746707982
6454,6,16.73006746707982
6455,6,0.5564376000000002
6456,6,0.5564376000000002
6457,6,0.5564376000000002
6458,6,0.5564376000000002
6459,6,0.5564376000000002
6460,6,0.5564376000000002
6461,6,0.5564376000000002
6462,6,0.5564376000000002
6463,6,31.30064105070348
6464,6,33.52639145070348
6465,6,33.52639145070348
6466,6,33.52639145070348
6467,6,33.52639145070348
6468,6,33.52639145070348
6469,6,33.52639145070348
6470,6,33.52639145070348
6471,6,33.52639145070348
6472,6,33.52639145070348
6473,6,33.52639145070348
6474,6,33.52639145070348
6475,6,33.52639145070348
6476,6,18.95581786707982
6477,6,16.73006746707982
6478,6,16.73006746707982
6479,6,0.5564376000000002
6480,6,0.5564376000000002
6481,6,0.5564376000000002
6482,6,0.5564376000000002
6483,6,0.5564376000000002
6484,6,0.5564376000000002
6485,6,0.5564376000000002
6486,6,0.5564376000000002
6487,6,31.30064105070348
6488,6,33.52639145070348
6489,6,33.52639145070348
6490,6,33.52639145070348
6491,6,33.52639145070348
6492,6,33.52639145070348
6493,6,33.52639145070348
6494,6,33.52639145070348
6495,6,33.52639145070348
6496,6,33.52639145070348
6497,6,33.52639145070348
6498,6,33.52639145070348
6499,6,33.52639145070348
6500,6,18.95581786707982
6501,6,16.73006746707982
6502,6,16.73006746707982
6503,6,0.5564376000000002
6504,6,0.5564376000000002
6505,6,0.5564376000000002
6506,6,0.5564376000000002
6507,6,0.5564376000000002
6508,6,0.5564376000000002
6509,6,0.5564376000000002
6510,6,0.5564376000000002
6511,6,31.30064105070348
6512,6,33.52639145070348
6513,6,33.52639145070348
6514,6,33.52639145070348
6515,6,33.52639145070348
6516,6,33.52639145070348
6517,6,33.52639145070348
6518,6,33.52639145070348
6519,6,33.52639145070348
6520,6,33.52639145070348
6521,6,33.52639145070348
6522,6,33.52639145070348
6523,6,33.52639145070348
6524,6,18.95581786707982
6525,6,16.73006746707982
6526,6,16.73006746707982
6527,6,0.5564376000000002
6528,6,0.5564376000000002
6529,8,0.5564376000000002
6530,8,0.5564376000000002
6531,8,0.5564376000000002
6532,8,0.5564376000000002
6533,8,0.5564376000000002
6534,8,0.5564376000000002
6535,8,31.30064105070348
6536,8,33.52639145070348
6537,8,33.52639145070348
6538,8,33.52639145070348
6539,8,33.52639145070348
6540,8,33.52639145070348
6541,8,33.52639145070348
6542,8,33.52639145070348
6543,8,33.52639145070348
6544,8,33.52639145070348
6545,8,33.52639145070348
6546,8,33.52639145070348
6547,8,33.52639145070348
6548,8,18.95581786707982
6549,8,16.73006746707982
6550,8,16.73006746707982
6551,8,0.5564376000000002
6552,8,0.5564376000000002
6553,5,14.24480256
6554,5,17.58342816
6555,5,17.58342816
6556,5,17.58342816
6557,5,17.58342816
6558,5,17.58342816
6559,5,48.32763161070348
6560,5,141.26387869553
6561,5,168.80753989553
6562,5,194.68188829553
6563,5,220.5562366955301
6564,5,194.68188829553
6565,5,124.15342249553
6566,5,168.80753989553
6567,5,220.5562366955301
6568,5,194.68188829553
6569,5,191.34326269553
6570,5,141.26387869553
6571,5,50.55338201070348
6572,5,35.98280842707981
6573,5,33.75705802707981
6574,5,33.75705802707981
6575,5,17.58342816
6576,5,17.58342816
6577,5,14.24480256
6578,5,17.58342816
6579,5,17.58342816
6580,5,17.58342816
6581,5,17.58342816
6582,5,17.58342816
6583,5,48.32763161070348
6584,5,141.26387869553
6585,5,168.80753989553
6586,5,194.68188829553
6587,5,220.5562366955301
6588,5,194.68188829553
6589,5,124.15342249553
6590,5,168.80753989553
6591,5,220.5562366955301
6592,5,194.68188829553
6593,5,191.34326269553
6594,5,141.26387869553
6595,5,50.55338201070348
6596,5,35.98280842707981
6597,5,33.75705802707981
6598,5,33.75705802707981
6599,5,17.58342816
6600,5,17.58342816
6601,5,14.24480256
6602,5,17.58342816
6603,5,17.58342816
6604,5,17.58342816
6605,5,17.58342816
6606,5,17.58342816
6607,5,48.32763161070348
6608,5,141.26387869553
6609,5,168.80753989553
6610,5,194.68188829553
6611,5,220.5562366955301
6612,5,194.68188829553
6613,5,124.15342249553
6614,5,168.80753989553
6615,5,220.5562366955301
6616,5,194.68188829553
6617,5,191.34326269553
6618,5,141.26387869553
6619,5,50.55338201070348
6620,5,35.98280842707981
6621,5,33.75705802707981
6622,5,33.75705802707981
6623,5,17.58342816
6624,5,17.58342816
6625,5,14.24480256
6626,5,17.58342816
6627,5,17.58342816
6628,5,17.58342816
6629,5,17.58342816
6630,5,17.58342816
6631,5,48.32763161070348
6632,5,141.26387869553
6633,5,168.80753989553
6634,5,194.68188829553
6635,5,220.5562366955301
6636,5,194.68188829553
6637,5,124.15342249553
6638,5,168.80753989553
6639,5,220.5562366955301
6640,5,194.68188829553
6641,5,191.34326269553
6642,5,141.26387869553
6643,5,50.55338201070348
6644,5,35.98280842707981
6645,5,33.75705802707981
6646,5,33.75705802707981
6647,5,17.58342816
6648,5,17.58342816
6649,5,14.24480256
6650,5,17.58342816
6651,5,17.58342816
6652,5,17.58342816
6653,5,17.58342816
6654,5,17.58342816
6655,5,48.32763161070348
6656,5,141.26387869553
6657,5,168.80753989553
6658,5,194.68188829553
6659,5,220.5562366955301
6660,5,194.68188829553
6661,5,124.15342249553
6662,5,168.80753989553
6663,5,220.5562366955301
6664,5,194.68188829553
6665,5,191.34326269553
6666,5,141.26387869553
6667,5,50.55338201070348
6668,5,35.98280842707981
6669,5,33.75705802707981
6670,5,33.75705802707981
6671,5,17.58342816
6672,5,17.58342816
6673,5,14.24480256
6674,5,17.58342816
6675,5,17.58342816
6676,5,17.58342816
6677,5,17.58342816
6678,5,17.58342816
6679,5,48.32763161070348
6680,5,141.26387869553
6681,5,168.80753989553
6682,5,194.68188829553
6683,5,220.5562366955301
6684,5,194.68188829553
6685,5,124.15342249553
6686,5,168.80753989553
6687,5,220.5562366955301
6688,5,194.68188829553
6689,5,191.34326269553
6690,5,141.26387869553
6691,5,50.55338201070348
6692,5,35.98280842707981
6693,5,33.75705802707981
6694,5,33.75705802707981
6695,5,17.58342816
6696,5,17.58342816
6697,5,14.24480256
6698,5,17.58342816
6699,5,17.58342816
6700,5,17.58342816
6701,5,17.58342816
6702,5,17.58342816
6703,5,48.32763161070348
6704,5,141.26387869553
6705,5,168.80753989553
6706,5,194.68188829553
6707,5,220.5562366955301
6708,5,194.68188829553
6709,5,124.15342249553
6710,5,168.80753989553
6711,5,220.5562366955301
6712,5,194.68188829553
6713,5,191.34326269553
6714,5,141.26387869553
6715,5,50.55338201070348
6716,5,35.98280842707981
6717,5,33.75705802707981
6718,5,33.75705802707981
6719,5,17.58342816
6720,5,17.58342816
6721,6,0.5564376000000002
6722,6,0.5564376000000002
6723,6,0.5564376000000002
6724,6,0.5564376000000002
6725,6,0.5564376000000002
6726,6,0.5564376000000002
6727,6,31.30064105070348
6728,6,33.52639145070348
6729,6,33.52639145070348
6730,6,33.52639145070348
6731,6,33.52639145070348
6732,6,33.52639145070348
6733,6,33.52639145070348
6734,6,33.52639145070348
6735,6,33.52639145070348
6736,6,33.52639145070348
6737,6,33.52639145070348
6738,6,33.52639145070348
6739,6,33.52639145070348
6740,6,18.95581786707982
6741,6,16.73006746707982
6742,6,16.73006746707982
6743,6,0.5564376000000002
6744,6,0.5564376000000002
6745,6,0.5564376000000002
6746,6,0.5564376000000002
6747,6,0.5564376000000002
6748,6,0.5564376000000002
6749,6,0.5564376000000002
6750,6,0.5564376000000002
6751,6,31.30064105070348
6752,6,33.52639145070348
6753,6,33.52639145070348
6754,6,33.52639145070348
6755,6,33.52639145070348
6756,6,33.52639145070348
6757,6,33.52639145070348
6758,6,33.52639145070348
6759,6,33.52639145070348
6760,6,33.52639145070348
6761,6,33.52639145070348
6762,6,33.52639145070348
6763,6,33.52639145070348
6764,6,18.95581786707982
6765,6,16.73006746707982
6766,6,16.73006746707982
6767,6,0.5564376000000002
6768,6,0.5564376000000002
6769,6,0.5564376000000002
6770,6,0.5564376000000002
6771,6,0.5564376000000002
6772,6,0.5564376000000002
6773,6,0.5564376000000002
6774,6,0.5564376000000002
6775,6,31.30064105070348
6776,6,33.52639145070348
6777,6,33.52639145070348
6778,6,33.52639145070348
6779,6,33.52639145070348
6780,6,33.52639145070348
6781,6,33.52639145070348
6782,6,33.52639145070348
6783,6,33.52639145070348
6784,6,33.52639145070348
6785,6,33.52639145070348
6786,6,33.52639145070348
6787,6,33.52639145070348
6788,6,18.95581786707982
6789,6,16.73006746707982
6790,6,16.73006746707982
6791,6,0.5564376000000002
6792,6,0.5564376000000002
6793,6,0.5564376000000002
6794,6,0.5564376000000002
6795,6,0.5564376000000002
6796,6,0.5564376000000002
6797,6,0.5564376000000002
6798,6,0.5564376000000002
6799,6,31.30064105070348
6800,6,33.52639145070348
6801,6,33.52639145070348
6802,6,33.52639145070348
6803,6,33.52639145070348
6804,6,33.52639145070348
6805,6,33.52639145070348
6806,6,33.52639145070348
6807,6,33.52639145070348
6808,6,33.52639145070348
6809,6,33.52639145070348
6810,6,33.52639145070348
6811,6,33.52639145070348
6812,6,18.95581786707982
6813,6,16.73006746707982
6814,6,16.73006746707982
6815,6,0.5564376000000002
6816,6,0.5564376000000002
6817,5,14.24480256
6818,5,17.58342816
6819,5,17.58342816
6820,5,17.58342816
6821,5,17.58342816
6822,5,17.58342816
6823,5,48.32763161070348
6824,5,141.26387869553
6825,5,168.80753989553
6826,5,194.68188829553
6827,5,220.5562366955301
6828,5,194.68188829553
6829,5,124.15342249553
6830,5,168.80753989553
6831,5,220.5562366955301
6832,5,194.68188829553
6833,5,191.34326269553
6834,5,141.26387869553
6835,5,50.55338201070348
6836,5,35.98280842707981
6837,5,33.75705802707981
6838,5,33.75705802707981
6839,5,17.58342816
6840,5,17.58342816
6841,6,0.5564376000000002
6842,6,0.5564376000000002
6843,6,0.5564376000000002
6844,6,0.5564376000000002
6845,6,0.5564376000000002
6846,6,0.5564376000000002
6847,6,31.30064105070348
6848,6,33.52639145070348
6849,6,33.52639145070348
6850,6,33.52639145070348
6851,6,33.52639145070348
6852,6,33.52639145070348
6853,6,33.52639145070348
6854,6,33.52639145070348
6855,6,33.52639145070348
6856,6,33.52639145070348
6857,6,33.52639145070348
6858,6,33.52639145070348
6859,6,33.52639145070348
6860,6,18.95581786707982
6861,6,16.73006746707982
6862,6,16.73006746707982
6863,6,0.5564376000000002
6864,6,0.5564376000000002
6865,5,14.24480256
6866,5,17.58342816
6867,5,17.58342816
6868,5,17.58342816
6869,5,17.58342816
6870,5,17.58342816
6871,5,48.32763161070348
6872,5,141.26387869553
6873,5,168.80753989553
6874,5,194.68188829553
6875,5,220.5562366955301
6876,5,194.68188829553
6877,5,124.15342249553
6878,5,168.80753989553
6879,5,220.5562366955301
6880,5,194.68188829553
6881,5,191.34326269553
6882,5,141.26387869553
6883,5,50.55338201070348
6884,5,35.98280842707981
6885,5,33.75705802707981
6886,5,33.75705802707981
6887,5,17.58342816
6888,5,17.58342816
6889,6,0.5564376000000002
6890,6,0.5564376000000002
6891,6,0.5564376000000002
6892,6,0.5564376000000002
6893,6,0.5564376000000002
6894,6,0.5564376000000002
6895,6,31.30064105070348
6896,6,33.52639145070348
6897,6,33.52639145070348
6898,6,33.52639145070348
6899,6,33.52639145070348
6900,6,33.52639145070348
6901,6,33.52639145070348
6902,6,33.52639145070348
6903,6,33.52639145070348
6904,6,33.52639145070348
6905,6,33.52639145070348
6906,6,33.52639145070348
6907,6,33.52639145070348
6908,6,18.95581786707982
6909,6,16.73006746707982
6910,6,16.73006746707982
6911,6,0.5564376000000002
6912,6,0.5564376000000002
6913,5,14.24480256
6914,5,17.58342816
6915,5,17.58342816
6916,5,17.58342816
6917,5,17.58342816
6918,5,17.58342816
6919,5,48.32763161070348
6920,5,141.26387869553
6921,5,168.80753989553
6922,5,194.68188829553
6923,5,220.5562366955301
6924,5,194.68188829553
6925,5,124.15342249553
6926,5,168.80753989553
6927,5,220.5562366955301
6928,5,194.68188829553
6929,5,191.34326269553
6930,5,141.26387869553
6931,5,50.55338201070348
6932,5,35.98280842707981
6933,5,33.75705802707981
6934,5,33.75705802707981
6935,5,17.58342816
6936,5,17.58342816
6937,5,14.24480256
6938,5,17.58342816
6939,5,17.58342816
6940,5,17.58342816
6941,5,17.58342816
6942,5,17.58342816
6943,5,48.32763161070348
6944,5,141.26387869553
6945,5,168.80753989553
6946,5,194.68188829553
6947,5,220.5562366955301
6948,5,194.68188829553
6949,5,124.15342249553
6950,5,168.80753989553
6951,5,220.5562366955301
6952,5,194.68188829553
6953,5,191.34326269553
6954,5,141.26387869553
6955,5,50.55338201070348
6956,5,35.98280842707981
6957,5,33.75705802707981
6958,5,33.75705802707981
6959,5,17.58342816
6960,5,17.58342816
6961,5,14.24480256
6962,5,17.58342816
6963,5,17.58342816
6964,5,17.58342816
6965,5,17.58342816
6966,5,17.58342816
6967,5,48.32763161070348
6968,5,141.26387869553
6969,5,168.80753989553
6970,5,194.68188829553
6971,5,220.5562366955301
6972,5,194.68188829553
6973,5,124.15342249553
6974,5,168.80753989553
6975,5,220.5562366955301
6976,5,194.68188829553
6977,5,191.34326269553
6978,5,141.26387869553
6979,5,50.55338201070348
6980,5,35.98280842707981
6981,5,33.75705802707981
6982,5,33.75705802707981
6983,5,17.58342816
6984,5,17.58342816
6985,5,14.24480256
6986,5,17.58342816
6987,5,17.58342816
6988,5,17.58342816
6989,5,17.58342816
6990,5,17.58342816
6991,5,48.32763161070348
6992,5,141.26387869553
6993,5,168.80753989553
6994,5,194.68188829553
6995,5,220.5562366955301
6996,5,194.68188829553
6997,5,124.15342249553
6998,5,168.80753989553
6999,5,220.5562366955301
7000,5,194.68188829553
7001,5,191.34326269553
7002,5,141.26387869553
7003,5,50.55338201070348
7004,5,35.98280842707981
7005,5,33.75705802707981
7006,5,33.75705802707981
7007,5,17.58342816
7008,5,17.58342816
7009,5,14.24480256
7010,5,17.58342816
7011,5,17.58342816
7012,5,17.58342816
7013,5,17.58342816
7014,5,17.58342816
7015,5,48.32763161070348
7016,5,141.26387869553
7017,5,168.80753989553
7018,5,194.68188829553
7019,5,220.5562366955301
7020,5,194.68188829553
7021,5,124.15342249553
7022,5,168.80753989553
7023,5,220.5562366955301
7024,5,194.68188829553
7025,5,191.34326269553
7026,5,141.26387869553
7027,5,50.55338201070348
7028,5,35.98280842707981
7029,5,33.75705802707981
7030,5,33.75705802707981
7031,5,17.58342816
7032,5,17.58342816
7033,5,14.24480256
7034,5,17.58342816
7035,5,17.58342816
7036,5,17.58342816
7037,5,17.58342816
7038,5,17.58342816
7039,5,48.32763161070348
7040,5,141.26387869553
7041,5,168.80753989553
7042,5,194.68188829553
7043,5,220.5562366955301
7044,5,194.68188829553
7045,5,124.15342249553
7046,5,168.80753989553
7047,5,220.5562366955301
7048,5,194.68188829553
7049,5,191.34326269553
7050,5,141.26387869553
7051,5,50.55338201070348
7052,5,35.98280842707981
7053,5,33.75705802707981
7054,5,33.75705802707981
7055,5,17.58342816
7056,5,17.58342816
7057,6,0.5564376000000002
7058,6,0.5564376000000002
7059,6,0.5564376000000002
7060,6,0.5564376000000002
7061,6,0.5564376000000002
7062,6,0.5564376000000002
7063,6,31.30064105070348
7064,6,33.52639145070348
7065,6,33.52639145070348
7066,6,33.52639145070348
7067,6,33.52639145070348
7068,6,33.52639145070348
7069,6,33.52639145070348
7070,6,33.52639145070348
7071,6,33.52639145070348
7072,6,33.52639145070348
7073,6,33.52639145070348
7074,6,33.52639145070348
7075,6,33.52639145070348
7076,6,18.95581786707982
7077,6,16.73006746707982
7078,6,16.73006746707982
7079,6,0.5564376000000002
7080,6,0.5564376000000002
7081,6,0.5564376000000002
7082,6,0.5564376000000002
7083,6,0.5564376000000002
7084,6,0.5564376000000002
7085,6,0.5564376000000002
7086,6,0.5564376000000002
7087,6,31.30064105070348
7088,6,33.52639145070348
7089,6,33.52639145070348
7090,6,33.52639145070348
7091,6,33.52639145070348
7092,6,33.52639145070348
7093,6,33.52639145070348
7094,6,33.52639145070348
7095,6,33.52639145070348
7096,6,33.52639145070348
7097,6,33.52639145070348
7098,6,33.52639145070348
7099,6,33.52639145070348
7100,6,18.95581786707982
7101,6,16.73006746707982
7102,6,16.73006746707982
7103,6,0.5564376000000002
7104,6,0.5564376000000002
7105,5,14.24480256
7106,5,17.58342816
7107,5,17.58342816
7108,5,17.58342816
7109,5,17.58342816
7110,5,17.58342816
7111,5,48.32763161070348
7112,5,141.26387869553
7113,5,168.80753989553
7114,5,194.68188829553
7115,5,220.5562366955301
7116,5,194.68188829553
7117,5,124.15342249553
7118,5,168.80753989553
7119,5,220.5562366955301
7120,5,194.68188829553
7121,5,191.34326269553
7122,5,141.26387869553
7123,5,50.55338201070348
7124,5,35.98280842707981
7125,5,33.75705802707981
7126,5,33.75705802707981
7127,5,17.58342816
7128,5,17.58342816
7129,5,14.24480256
7130,5,17.58342816
7131,5,17.58342816
7132,5,17.58342816
7133,5,17.58342816
7134,5,17.58342816
7135,5,48.32763161070348
7136,5,141.26387869553
7137,5,168.80753989553
7138,5,194.68188829553
7139,5,220.5562366955301
7140,5,194.68188829553
7141,5,124.15342249553
7142,5,168.80753989553
7143,5,220.5562366955301
7144,5,194.68188829553
7145,5,191.34326269553
7146,5,141.26387869553
7147,5,50.55338201070348
7148,5,35.98280842707981
7149,5,33.75705802707981
7150,5,33.75705802707981
7151,5,17.58342816
7152,5,17.58342816
7153,1,0.0
7154,1,0.0
7155,1,0.0
7156,1,0.0
7157,1,0.0
7158,1,0.0
7159,1,14.57057358362366
7160,1,14.57057358362366
7161,1,14.57057358362366
7162,1,14.57057358362366
7163,1,14.57057358362366
7164,1,14.57057358362366
7165,1,14.57057358362366
7166,1,14.57057358362366
7167,1,14.57057358362366
7168,1,14.57057358362366
7169,1,14.57057358362366
7170,1,14.57057358362366
7171,1,14.57057358362366
7172,1,0.0
7173,1,0.0
7174,1,0.0
7175,1,0.0
7176,1,0.0
7177,5,14.24480256
7178,5,17.58342816
7179,5,17.58342816
7180,5,17.58342816
7181,5,17.58342816
7182,5,17.58342816
7183,5,48.32763161070348
7184,5,141.26387869553
7185,5,168.80753989553
7186,5,194.68188829553
7187,5,220.5562366955301
7188,5,194.68188829553
7189,5,124.15342249553
7190,5,168.80753989553
7191,5,220.5562366955301
7192,5,194.68188829553
7193,5,191.34326269553
7194,5,141.26387869553
7195,5,50.55338201070348
7196,5,35.98280842707981
7197,5,33.75705802707981
7198,5,33.75705802707981
7199,5,17.58342816
7200,5,17.58342816
7201,1,0.0
7202,1,0.0
7203,1,0.0
7204,1,0.0
7205,1,0.0
7206,1,0.0
7207,1,14.57057358362366
7208,1,14.57057358362366
7209,1,14.57057358362366
7210,1,14.57057358362366
7211,1,14.57057358362366
7212,1,14.57057358362366
7213,1,14.57057358362366
7214,1,14.57057358362366
7215,1,14.57057358362366
7216,1,14.57057358362366
7217,1,14.57057358362366
7218,1,14.57057358362366
7219,1,14.57057358362366
7220,1,0.0
7221,1,0.0
7222,1,0.0
7223,1,0.0
7224,1,0.0
7225,1,0.0
7226,1,0.0
7227,1,0.0
7228,1,0.0
7229,1,0.0
7230,1,0.0
7231,1,14.57057358362366
7232,1,14.57057358362366
7233,1,14.57057358362366
7234,1,14.57057358362366
7235,1,14.57057358362366
7236,1,14.57057358362366
7237,1,14.57057358362366
7238,1,14.57057358362366
7239,1,14.57057358362366
7240,1,14.57057358362366
7241,1,14.57057358362366
7242,1,14.57057358362366
7243,1,14.57057358362366
7244,1,0.0
7245,1,0.0
7246,1,0.0
7247,1,0.0
7248,1,0.0
7249,6,0.5564376000000002
7250,6,0.5564376000000002
7251,6,0.5564376000000002
7252,6,0.5564376000000002
7253,6,0.5564376000000002
7254,6,0.5564376000000002
7255,6,31.30064105070348
7256,6,33.52639145070348
7257,6,33.52639145070348
7258,6,33.52639145070348
7259,6,33.52639145070348
7260,6,33.52639145070348
7261,6,33.52639145070348
7262,6,33.52639145070348
7263,6,33.52639145070348
7264,6,33.52639145070348
7265,6,33.52639145070348
7266,6,33.52639145070348
7267,6,33.52639145070348
7268,6,18.95581786707982
7269,6,16.73006746707982
7270,6,16.73006746707982
7271,6,0.5564376000000002
7272,6,0.5564376000000002
7273,1,0.0
7274,1,0.0
7275,1,0.0
7276,1,0.0
7277,1,0.0
7278,1,0.0
7279,1,14.57057358362366
7280,1,14.57057358362366
7281,1,14.57057358362366
7282,1,14.57057358362366
7283,1,14.57057358362366
7284,1,14.57057358362366
7285,1,14.57057358362366
7286,1,14.57057358362366
7287,1,14.57057358362366
7288,1,14.57057358362366
7289,1,14.57057358362366
7290,1,14.57057358362366
7291,1,14.57057358362366
7292,1,0.0
7293,1,0.0
7294,1,0.0
7295,1,0.0
7296,1,0.0
7297,1,0.0
7298,1,0.0
7299,1,0.0
7300,1,0.0
7301,1,0.0
7302,1,0.0
7303,1,14.57057358362366
7304,1,14.57057358362366
7305,1,14.57057358362366
7306,1,14.57057358362366
7307,1,14.57057358362366
7308,1,14.57057358362366
7309,1,14.57057358362366
7310,1,14.57057358362366
7311,1,14.57057358362366
7312,1,14.57057358362366
7313,1,14.57057358362366
7314,1,14.57057358362366
7315,1,14.57057358362366
7316,1,0.0
7317,1,0.0
7318,1,0.0
7319,1,0.0
7320,1,0.0
7321,1,0.0
7322,1,0.0
7323,1,0.0
7324,1,0.0
7325,1,0.0
7326,1,0.0
7327,1,14.57057358362366
7328,1,14.57057358362366
7329,1,14.57057358362366
7330,1,14.57057358362366
7331,1,14.57057358362366
7332,1,14.57057358362366
7333,1,14.57057358362366
7334,1,14.57057358362366
7335,1,14.57057358362366
7336,1,14.57057358362366
7337,1,14.57057358362366
7338,1,14.57057358362366
7339,1,14.57057358362366
7340,1,0.0
7341,1,0.0
7342,1,0.0
7343,1,0.0
7344,1,0.0
7345,1,0.0
7346,1,0.0
7347,1,0.0
7348,1,0.0
7349,1,0.0
7350,1,0.0
7351,1,14.57057358362366
7352,1,14.57057358362366
7353,1,14.57057358362366
7354,1,14.57057358362366
7355,1,14.57057358362366
7356,1,14.57057358362366
7357,1,14.57057358362366
7358,1,14.57057358362366
7359,1,14.57057358362366
7360,1,14.57057358362366
7361,1,14.57057358362366
7362,1,14.57057358362366
7363,1,14.57057358362366
7364,1,0.0
7365,1,0.0
7366,1,0.0
7367,1,0.0
7368,1,0.0
7369,1,0.0
7370,1,0.0
7371,1,0.0
7372,1,0.0
7373,1,0.0
7374,1,0.0
7375,1,14.57057358362366
7376,1,14.57057358362366
7377,1,14.57057358362366
7378,1,14.57057358362366
7379,1,14.57057358362366
7380,1,14.57057358362366
7381,1,14.57057358362366
7382,1,14.57057358362366
7383,1,14.57057358362366
7384,1,14.57057358362366
7385,1,14.57057358362366
7386,1,14.57057358362366
7387,1,14.57057358362366
7388,1,0.0
7389,1,0.0
7390,1,0.0
7391,1,0.0
7392,1,0.0
7393,1,0.0
7394,1,0.0
7395,1,0.0
7396,1,0.0
7397,1,0.0
7398,1,0.0
7399,1,14.57057358362366
7400,1,14.57057358362366
7401,1,14.57057358362366
7402,1,14.57057358362366
7403,1,14.57057358362366
7404,1,14.57057358362366
7405,1,14.57057358362366
7406,1,14.57057358362366
7407,1,14.57057358362366
7408,1,14.57057358362366
7409,1,14.57057358362366
7410,1,14.57057358362366
7411,1,14.57057358362366
7412,1,0.0
7413,1,0.0
7414,1,0.0
7415,1,0.0
7416,1,0.0
7417,1,0.0
7418,1,0.0
7419,1,0.0
7420,1,0.0
7421,1,0.0
7422,1,0.0
7423,1,14.57057358362366
7424,1,14.57057358362366
7425,1,14.57057358362366
7426,1,14.57057358362366
7427,1,14.57057358362366
7428,1,14.57057358362366
7429,1,14.57057358362366
7430,1,14.57057358362366
7431,1,14.57057358362366
7432,1,14.57057358362366
7433,1,14.57057358362366
7434,1,14.57057358362366
7435,1,14.57057358362366
7436,1,0.0
7437,1,0.0
7438,1,0.0
7439,1,0.0
7440,1,0.0
7441,1,0.0
7442,1,0.0
7443,1,0.0
7444,1,0.0
7445,1,0.0
7446,1,0.0
7447,1,14.57057358362366
7448,1,14.57057358362366
7449,1,14.57057358362366
7450,1,14.57057358362366
7451,1,14.57057358362366
7452,1,14.57057358362366
7453,1,14.57057358362366
7454,1,14.57057358362366
7455,1,14.57057358362366
7456,1,14.57057358362366
7457,1,14.57057358362366
7458,1,14.57057358362366
7459,1,14.57057358362366
7460,1,0.0
7461,1,0.0
7462,1,0.0
7463,1,0.0
7464,1,0.0
7465,1,0.0
7466,1,0.0
7467,1,0.0
7468,1,0.0
7469,1,0.0
7470,1,0.0
7471,1,14.57057358362366
7472,1,14.57057358362366
7473,1,14.57057358362366
7474,1,14.57057358362366
7475,1,14.57057358362366
7476,1,14.57057358362366
7477,1,14.57057358362366
7478,1,14.57057358362366
7479,1,14.57057358362366
7480,1,14.57057358362366
7481,1,14.57057358362366
7482,1,14.57057358362366
7483,1,14.57057358362366
7484,1,0.0
7485,1,0.0
7486,1,0.0
7487,1,0.0
7488,1,0.0
7489,5,14.24480256
7490,5,17.58342816
7491,5,17.58342816
7492,5,17.58342816
7493,5,17.58342816
7494,5,17.58342816
7495,5,48.32763161070348
7496,5,141.26387869553
7497,5,168.80753989553
7498,5,194.68188829553
7499,5,220.5562366955301
7500,5,194.68188829553
7501,5,124.15342249553
7502,5,168.80753989553
7503,5,220.5562366955301
7504,5,194.68188829553
7505,5,191.34326269553
7506,5,141.26387869553
7507,5,50.55338201070348
7508,5,35.98280842707981
7509,5,33.75705802707981
7510,5,33.75705802707981
7511,5,17.58342816
7512,5,17.58342816
7513,5,14.24480256
7514,5,17.58342816
7515,5,17.58342816
7516,5,17.58342816
7517,5,17.58342816
7518,5,17.58342816
7519,5,48.32763161070348
7520,5,141.26387869553
7521,5,168.80753989553
7522,5,194.68188829553
7523,5,220.5562366955301
7524,5,194.68188829553
7525,5,124.15342249553
7526,5,168.80753989553
7527,5,220.5562366955301
7528,5,194.68188829553
7529,5,191.34326269553
7530,5,141.26387869553
7531,5,50.55338201070348
7532,5,35.98280842707981
7533,5,33.75705802707981
7534,5,33.75705802707981
7535,5,17.58342816
7536,5,17.58342816
7537,5,14.24480256
7538,5,17.58342816
7539,5,17.58342816
7540,5,17.58342816
7541,5,17.58342816
7542,5,17.58342816
7543,5,48.32763161070348
7544,5,141.26387869553
7545,5,168.80753989553
7546,5,194.68188829553
7547,5,220.5562366955301
7548,5,194.68188829553
7549,5,124.15342249553
7550,5,168.80753989553
7551,5,220.5562366955301
7552,5,194.68188829553
7553,5,191.34326269553
7554,5,141.26387869553
7555,5,50.55338201070348
7556,5,35.98280842707981
7557,5,33.75705802707981
7558,5,33.75705802707981
7559,5,17.58342816
7560,5,17.58342816
7561,1,0.0
7562,1,0.0
7563,1,0.0
7564,1,0.0
7565,1,0.0
7566,1,0.0
7567,1,14.57057358362366
7568,1,14.57057358362366
7569,1,14.57057358362366
7570,1,14.57057358362366
7571,1,14.57057358362366
7572,1,14.57057358362366
7573,1,14.57057358362366
7574,1,14.57057358362366
7575,1,14.57057358362366
7576,1,14.57057358362366
7577,1,14.57057358362366
7578,1,14.57057358362366
7579,1,14.57057358362366
7580,1,0.0
7581,1,0.0
7582,1,0.0
7583,1,0.0
7584,1,0.0
7585,1,0.0
7586,1,0.0
7587,1,0.0
7588,1,0.0
7589,1,0.0
7590,1,0.0
7591,1,14.57057358362366
7592,1,14.57057358362366
7593,1,14.57057358362366
7594,1,14.57057358362366
7595,1,14.57057358362366
7596,1,14.57057358362366
7597,1,14.57057358362366
7598,1,14.57057358362366
