,Load_Profile
1440,403.34563694444455
1441,404.2453488888889
1442,405.6694439583333
1443,402.7952604861111
1444,404.9009489583333
1445,397.17317451388885
1446,384.54834249999993
1447,385.6273628472222
1448,381.6209935416666
1449,385.72511784722207
1450,381.08902368055556
1451,378.9522279861111
1452,381.9494753472223
1453,1240.0
1454,1240.0
1455,1240.0
1456,380.9284922916667
1457,1240.0
1458,391.55296784722213
1459,397.0849798611111
1460,395.1242876388889
1461,988.4959864583341
1462,392.899920486111
1463,398.5028697222222
1464,394.97937451388884
1465,390.5922878472221
1466,389.27860513888896
1467,390.1464106944442
1468,383.7473422222222
1469,377.9770020833332
1470,377.4673631944444
1471,373.1818766666667
1472,363.55058784722223
1473,369.9392238888887
1474,923.5972768055556
1475,384.14384750000005
1476,381.51991645833334
1477,382.6484870833334
1478,1240.0
1479,1240.0
1480,1240.0
1481,1240.0
1482,391.814451875
1483,386.1602485416667
1484,390.6916163888888
1485,389.16921361111105
1486,390.5594452083334
1487,389.69331965277786
1488,696.7715040277777
1489,381.9743447916666
1490,1240.0
1491,1240.0
1492,1240.0
1493,1240.0
1494,380.665543125
1495,376.5119511805556
1496,380.62444777777785
1497,370.6587796527778
1498,364.88533715277777
1499,349.720744236111
1500,344.51089361111104
1501,346.11947125
1502,352.9219881250001
1503,353.3548788194444
1504,355.37732756944445
1505,358.21772583333336
1506,358.85559888888906
1507,357.5615210416667
1508,357.30319868055557
1509,358.64121124999997
1510,363.7482950694444
1511,371.6892268055555
1512,1240.0
1513,1240.0
1514,1240.0
1515,1240.0
1516,505.28603583333285
1517,370.0465426388889
1518,369.9785872222222
1519,370.0471570833333
1520,366.4282902777778
1521,362.45917215277785
1522,350.66654
1523,341.3400438194445
1524,344.2806111111111
1525,345.06874451388893
1526,336.31831868055554
1527,335.54684722222225
1528,332.1850014583334
1529,335.1858159027778
1530,334.9440709027777
1531,333.3489449305556
1532,333.1915081250001
1533,333.62297986111105
1534,336.10386687500005
1535,345.4270526388888
1536,1240.0
1537,334.1015577083333
1538,1066.9163172916667
1539,1240.0
1540,1240.0
1541,329.85432715277767
1542,331.2318950694444
1543,333.07076444444436
1544,331.4590538194444
1545,330.77314131944433
1546,327.33161805555557
1547,327.68965736111113
1548,332.99583576388886
1549,334.9197186805556
1550,335.14763576388896
1551,337.2445907638889
1552,338.09012027777777
1553,339.7122341666667
1554,338.270935625
1555,337.2884214583334
1556,339.7734049305555
1557,342.3065119444444
1558,341.7423333333333
1559,351.794704236111
1560,347.6935301388889
1561,340.4676031944442
1562,336.19084625000005
1563,335.5671345833333
1564,1211.0749672222244
1565,332.81454743055565
1566,329.7425177083333
1567,330.9233122222222
1568,335.5753488888889
1569,330.3863558333334
1570,330.8620335416667
1571,337.4046710416667
1572,345.15470305555556
1573,341.8181671527777
1574,1240.0
1575,1240.0
1576,1240.0
1577,358.7285571527778
1578,360.2048834027778
1579,353.43382375
1580,355.33917124999994
1581,355.2348527777778
1582,350.28487569444457
1583,352.7759185416666
1584,350.53985847222214
1585,1227.9145617361132
1586,1240.0
1587,1240.0
1588,1240.0
1589,336.22553513888886
1590,333.3691880555556
1591,336.15022388888895
1592,332.8621678472222
1593,329.2058719444444
1594,352.84428375000005
1595,356.147750486111
1596,359.8132202777779
1597,360.68013479166666
1598,353.0588682638889
1599,353.74593722222227
1600,352.4966015277777
1601,348.6986022916667
1602,346.39550263888884
1603,348.88315874999995
1604,344.6771586805555
1605,342.559791875
1606,344.33127895833326
1607,348.6943867361111
1608,344.70568416666663
1609,346.49035993055554
1610,345.48449444444464
1611,342.1463548611111
1612,1240.0
1613,1109.8898667361118
1614,341.21444777777776
1615,341.7958235416665
1616,339.01717986111095
1617,337.1874902083333
1618,336.5316898611111
1619,335.9411309722222
1620,336.1298402777778
1621,333.2360558333332
1622,1240.0
1623,1240.0
1624,333.5408766666667
1625,334.6252456944444
1626,333.93415756944455
1627,335.0347422916667
1628,335.16196145833334
1629,335.25156583333325
1630,332.8301165972222
1631,337.1128376388889
1632,326.65773972222223
1633,326.4163515277777
1634,326.75050381944436
1635,326.57845305555554
1636,326.7792781944444
1637,328.493632638889
1638,328.6588136805555
1639,328.88210541666666
1640,328.01259361111113
1641,327.0716181249999
1642,326.9722832638888
1643,1064.035980069443
1644,334.65668298611104
1645,1240.0
1646,1240.0
1647,340.41834215277777
1648,339.2255100694444
1649,1240.0
1650,342.5927370833333
1651,344.6223165972222
1652,346.4955788194444
1653,345.561006875
1654,356.2534465972222
1655,356.4740618055555
1656,356.0580114583334
1657,1240.0
1658,1240.0
1659,1240.0
1660,1201.4029437500028
1661,342.7302569444445
1662,342.7972275000001
1663,339.0958282638889
1664,339.91159465277775
1665,341.933685138889
1666,346.15027270833326
1667,343.23812541666666
1668,336.2658376388888
1669,337.1386340972222
1670,337.4399952777778
1671,335.2110397222222
1672,347.59605124999996
1673,342.8266357638889
1674,340.3693635416667
1675,329.6645323611111
1676,330.72358763888883
1677,331.11459791666675
1678,331.6469547222222
1679,335.26911590277774
1680,324.2685984027778
1681,323.64774312500003
1682,328.03900645833323
1683,330.1626941666667
1684,1240.0
1685,328.3692241666667
1686,327.52163645833326
1687,324.46618944444447
1688,324.4736264583334
1689,323.6875298611111
1690,322.64816451388884
1691,321.15623993055556
1692,323.12468173611114
1693,327.43770597222203
1694,1240.0
1695,364.5287897222223
1696,367.8650509722222
1697,369.1527952777778
1698,360.1000725
1699,359.40987736111106
1700,361.82160874999994
1701,335.7499269444445
1702,1097.2238440277813
1703,1240.0
1704,1240.0
1705,1240.0
1706,1240.0
1707,332.5873036111111
1708,334.3637811111111
1709,329.3536502083334
1710,332.79097006944437
1711,334.2460756249999
1712,334.67327298611104
1713,332.4204445138888
1714,329.7473141666666
1715,337.5287236805554
1716,333.85174569444445
1717,336.7652210416665
1718,346.38143458333343
1719,1153.7142424305575
1720,359.6201675694445
1721,362.5028122916666
1722,359.2536086805555
1723,355.37504430555555
1724,361.3316189583334
1725,360.23788305555564
1726,365.6210716666668
1727,382.30969777777784
1728,376.0578704166668
1729,380.5869229166667
1730,1240.0
1731,1240.0
1732,1240.0
1733,1240.0
1734,375.02119374999995
1735,365.7105603472221
1736,365.1552921527778
1737,365.5486197222222
1738,360.17639583333334
1739,359.37301701388895
1740,361.9308986805556
1741,365.00692861111116
1742,367.4596498611112
1743,373.73884527777767
1744,377.4068170833334
1745,387.0601102083333
1746,393.37833694444436
1747,390.66599347222206
1748,384.12237743055556
1749,378.9681359722223
1750,382.0701908333332
1751,847.3912025000006
1752,382.4773929861111
1753,380.2446992361111
1754,377.6810163194444
1755,1240.0
1756,1240.0
1757,1240.0
1758,375.6806807638887
1759,376.342443263889
1760,376.2313474305555
1761,373.56945256944437
1762,378.59027208333333
1763,376.95949618055556
1764,378.27914347222213
1765,382.25136833333335
1766,1240.0
1767,730.1311804861132
1768,354.1886395833333
1769,359.8796376388889
1770,363.8064164583332
1771,365.5695215277778
1772,365.74290034722225
1773,355.2068654166667
1774,362.7594167361111
1775,369.30240083333337
1776,366.28314916666676
1777,371.17331319444435
1778,371.5418768055554
1779,369.8399760416666
1780,368.25287236111114
1781,366.6913381250001
1782,363.03129236111096
1783,361.3925009722222
1784,360.98267527777773
1785,368.7947404166666
1786,380.38336875000005
1787,383.89466451388887
1788,383.2103488888888
1789,379.71125986111105
1790,1240.0
1791,1240.0
1792,1240.0
1793,1240.0
1794,372.18444472222217
1795,374.59402750000004
1796,374.2870507638889
1797,736.0208443055569
1798,371.60514562500003
1799,368.3937284027778
1800,366.5642331944445
1801,366.80516784722215
1802,366.44043868055553
1803,363.17555652777787
1804,354.65292722222216
1805,355.0985579166665
1806,351.7181738194445
1807,348.38787812499993
1808,351.5056154166666
1809,352.18216979166664
1810,354.6938869444445
1811,355.43977729166676
1812,1240.0
1813,614.2474939583328
1814,1240.0
1815,1240.0
1816,1240.0
1817,376.05837548611106
1818,371.3894853472223
1819,373.353649861111
1820,370.6521865277777
1821,381.6684890277777
1822,381.59945541666673
1823,389.42560173611093
1824,1240.0
1825,1240.0
1826,1240.0
1827,1240.0
1828,948.5266359722264
1829,378.92150333333325
1830,376.24909291666665
1831,375.6503338194446
1832,377.52894083333314
1833,379.38276881944444
1834,377.0869836805557
1835,387.4193740277777
1836,388.37202152777763
1837,385.2133745833334
1838,391.9100033333333
1839,389.9213266666666
1840,388.29732520833335
1841,389.78665638888884
1842,387.901531111111
1843,387.03719298611105
1844,383.42473944444436
1845,382.9696441666667
1846,389.3270859722223
1847,393.90069298611115
1848,393.31335506944436
1849,971.9957723611133
1850,390.0480704166666
1851,388.3941249999999
1852,1240.0
1853,388.12158097222215
1854,385.45058902777777
1855,382.7993944444443
1856,380.95739986111124
1857,389.23877173611083
1858,403.69048513888885
1859,400.578172361111
1860,390.17011833333333
1861,385.0319141666667
1862,397.23690854166676
1863,392.2126109027778
1864,1240.0
1865,1240.0
1866,379.04849208333326
1867,369.2161491666667
1868,374.9444047222222
1869,1240.0
1870,385.61255395833325
1871,383.60265951388885
1872,384.7232277777777
1873,375.48228423611107
1874,369.7731902083334
1875,366.6781654861111
1876,367.1197920833333
1877,364.78612236111104
1878,364.07952923611117
1879,360.0920555555555
1880,360.6374221527778
1881,360.75928826388883
1882,365.59598250000005
1883,361.3579073611111
1884,358.15789868055555
1885,558.33223402778
1886,1240.0
1887,1240.0
1888,1240.0
1889,1240.0
1890,359.4951271527777
1891,356.07570687500004
1892,357.84594951388885
1893,350.3895514583333
1894,341.4179334027777
1895,351.0535816666666
1896,355.0179806250002
1897,356.447599375
1898,356.0222686805556
1899,355.9478936805555
1900,355.75338409722224
1901,357.5295859722221
1902,356.1651041666667
1903,356.3559513888889
1904,356.44573611111116
1905,356.6085993750001
1906,356.7760972222222
1907,356.9141848611111
1908,357.09932854166664
1909,1240.0
1910,1240.0
1911,1240.0
1912,1240.0
1913,525.3047993055555
1914,361.31247006944443
1915,358.29284506944447
1916,366.639634375
1917,367.4881923611111
1918,369.8109702777777
1919,373.09108763888906
1920,371.8740263194444
1921,371.42499333333336
1922,366.96054743055555
1923,363.34755576388875
1924,364.3160655555556
1925,363.072517013889
1926,363.3679943055554
1927,366.0151760416667
1928,376.522776388889
1929,371.16569534722225
1930,379.11803805555553
1931,379.91294687499993
1932,378.30997312500006
1933,771.3589438888911
1934,1240.0
1935,1240.0
1936,1240.0
1937,1240.0
1938,378.30451361111096
1939,373.91101124999994
1940,381.0906793750001
1941,389.2850675000001
1942,401.6098338194445
1943,402.61167624999996
1944,392.07868388888886
1945,389.6825445138889
1946,387.49441548611094
1947,390.17902923611103
1948,385.775005
1949,389.5952754166666
1950,388.87584263888886
1951,390.97190902777777
1952,392.71701340277775
1953,400.07599041666657
1954,402.4848683333333
1955,397.15934076388896
1956,392.0202528472221
1957,380.88247895833337
1958,1240.0
1959,1240.0
1960,1240.0
1961,377.2217502083335
1962,1240.0
1963,380.4816764583333
1964,370.47572868055556
1965,918.4015899305597
1966,368.4741666666666
1967,365.71156659722214
1968,363.66960340277774
1969,359.85181847222213
1970,359.8341279166668
1971,360.6194054166665
1972,360.2441568055556
1973,359.4848881944445
1974,358.6217896527777
1975,356.15454145833326
1976,355.20928236111115
1977,371.38047430555554
1978,372.1037352083332
1979,375.7046815277777
1980,373.57180437499983
1981,721.8850620833375
1982,1240.0
1983,1240.0
1984,1240.0
1985,1240.0
1986,375.89488125
1987,385.61982763888886
1988,384.95208840277775
1989,389.95132993055546
1990,394.7573651388888
1991,402.63520451388894
1992,392.1795684722221
1993,384.02483243055553
1994,371.9163539583334
1995,373.52973680555556
1996,371.19616479166666
1997,371.3979645833333
1998,368.40204333333327
1999,367.53930791666664
2000,363.9680289583334
2001,358.1527006944445
2002,1240.0
2003,1240.0
2004,1240.0
2005,372.43350812500006
2006,384.4702375694443
2007,1240.0
2008,834.6058657638945
2009,394.6200125
2010,398.4521347916666
2011,393.83101916666675
2012,394.0564429861111
2013,382.13030625000005
2014,379.00748375
2015,373.41815729166666
2016,369.17706194444446
2017,372.3529084722223
2018,377.30385388888885
2019,371.50581854166666
2020,368.5328893750002
2021,352.49677993055553
2022,341.6299313194445
2023,340.30608840277773
2024,341.6733196527777
2025,356.70877277777765
2026,365.81165736111114
2027,373.3258827083332
2028,376.39995166666677
2029,632.1066588888887
2030,1240.0
2031,1240.0
2032,1240.0
2033,1240.0
2034,371.0584932638888
2035,353.30334909722217
2036,352.12317243055566
2037,349.0964147222222
2038,346.7145393055555
2039,348.1839083333333
2040,349.3144549999999
2041,351.81637166666667
2042,346.627553611111
2043,351.4139800694444
2044,346.0829341666667
2045,348.3328970138887
2046,344.1251187499999
2047,345.03445812499996
2048,342.9985416666666
2049,343.1540972222222
2050,343.3096527777778
2051,343.4652083333333
2052,343.62076388888886
2053,343.7763194444445
2054,1240.0
2055,1240.0
2056,1209.257019791666
2057,1240.0
2058,344.5540972222222
2059,344.7096527777777
2060,344.86520833333327
2061,345.02076388888884
2062,345.1763194444444
2063,345.33187499999997
2064,341.8707638888889
2065,342.0263194444444
2066,342.181875
2067,342.3374305555555
2068,342.49298611111107
2069,342.531875
2070,342.6874305555556
2071,342.84298611111114
2072,342.9985416666666
2073,343.1540972222222
2074,343.3096527777778
2075,343.4652083333333
2076,1240.0
2077,1240.0
2078,1190.3402777777771
2079,344.0874305555555
2080,344.24298611111107
2081,344.3985416666667
2082,344.5540972222222
2083,344.7096527777777
2084,344.86520833333327
2085,345.02076388888884
2086,1240.0
2087,345.33187499999997
2088,341.8707638888889
2089,342.0263194444444
2090,342.181875
2091,342.3374305555555
2092,1240.0
2093,342.531875
2094,342.6874305555556
2095,342.84298611111114
2096,342.9985416666666
2097,343.1540972222222
2098,343.3096527777778
2099,343.4652083333333
2100,343.62076388888886
2101,343.7763194444445
2102,1189.5236111111112
2103,344.0874305555555
2104,1240.0
2105,344.3985416666667
2106,344.5540972222222
2107,344.7096527777777
2108,344.86520833333327
2109,1240.0
2110,345.1763194444444
2111,345.33187499999997
2112,341.8707638888889
2113,342.0263194444444
2114,342.181875
2115,342.3374305555555
2116,342.49298611111107
2117,342.531875
2118,342.6874305555556
2119,342.84298611111114
2120,342.9985416666666
2121,343.1540972222222
2122,343.3096527777778
2123,343.4652083333333
2124,343.62076388888886
2125,1189.8736111111111
2126,1240.0
2127,1240.0
2128,1240.0
2129,344.3985416666667
2130,344.5540972222222
2131,344.7096527777777
2132,344.86520833333327
2133,345.02076388888884
2134,345.1763194444444
2135,345.33187499999997
2136,341.8707638888889
2137,342.0263194444444
2138,342.181875
2139,342.3374305555555
2140,342.49298611111107
2141,342.531875
2142,342.6874305555556
2143,342.84298611111114
2144,342.9985416666666
2145,343.1540972222222
2146,343.3096527777778
2147,343.4652083333333
2148,343.62076388888886
2149,1194.1797290277814
2150,1240.0
2151,1240.0
2152,1240.0
2153,345.72679166666666
2154,345.6128472222221
2155,344.99911541666665
2156,344.79908118055545
2157,344.6206132638888
2158,344.4523055555555
2159,344.78699305555557
2160,447.924383736116
2161,1240.0
2162,1240.0
2163,1240.0
2164,1240.0
2165,341.9297777777777
